Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"92.777.754,72","91.169.564,93","88.531.787,77","1.608.189,79","2.637.777,16",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3518800
06.122 - Administração Geral,"86.444.099,31","86.406.627,88","84.470.093,79","37.471,43","1.936.534,09",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3518800
06.181 - Policiamento,"4.570.872,76","3.319.390,31","2.714.291,56","1.251.482,45","605.098,75",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3518800
06.182 - Defesa Civil,"1.762.782,65","1.443.546,74","1.347.402,42","319.235,91","96.144,32",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3518800
