unidade_gestora,natureza_receita,conta_contabil,descricao_receita,data_movimentacao,operacao,valor,nome_banco,id,ano,municipio,entidade,fonte
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,12/01/2024 00:00,ARRECADACAO         ,"5.398,79",BANCO DO BRASIL C/MOV.                            ,117564,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.003 ,DIVERSOS                                          ,26/01/2024 00:00,ARRECADACAO         ,"560,40",BANCO DO BRASIL C/MOV.                            ,117673,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.003 ,DIVERSOS                                          ,29/01/2024 00:00,ARRECADACAO         ,"560,40",BANCO DO BRASIL C/MOV.                            ,117703,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,26/01/2024 00:00,ARRECADACAO         ,"1.326,44",BANCO DO BRASIL C/MOV.                            ,117674,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.001 ,ASMUP                                             ,25/01/2024 00:00,ARRECADACAO         ,"32,90",BANCO DO BRASIL C/MOV.                            ,117666,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.001 ,ASMUP                                             ,26/01/2024 00:00,ARRECADACAO         ,"3.158,40",BANCO DO BRASIL C/MOV.                            ,117675,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,26/01/2024 00:00,ARRECADACAO         ,"270.611,59",BANCO DO BRASIL C/MOV.                            ,117683,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.003 ,I.N.S.S.- FOLHA DE PAGAMENTO                      ,29/01/2024 00:00,ARRECADACAO         ,"59.173,30",BANCO DO BRASIL C/MOV.                            ,117711,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.003 ,I.N.S.S.- FOLHA DE PAGAMENTO                      ,26/01/2024 00:00,ARRECADACAO         ,"59.173,30",BANCO DO BRASIL C/MOV.                            ,117681,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.13.002 ,MENSALIDADE SINDICATO                             ,26/01/2024 00:00,ARRECADACAO         ,"110,00",BANCO DO BRASIL C/MOV.                            ,117672,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.13.002 ,MENSALIDADE SINDICATO                             ,29/01/2024 00:00,ARRECADACAO         ,"110,00",BANCO DO BRASIL C/MOV.                            ,117702,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,26/01/2024 00:00,ARRECADACAO         ,"6.400,76",BANCO DO BRASIL C/MOV.                            ,117677,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.002 ,EMPRÉSTIMO CAIXA ECONOMICA FEDERAL                ,26/01/2024 00:00,ARRECADACAO         ,"24.330,49",BANCO DO BRASIL C/MOV.                            ,117678,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,26/01/2024 00:00,ESTORNO DE ARRECADAC,"-4.468,51",BANCO DO BRASIL C/MOV.                            ,148219,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,26/01/2024 00:00,ESTORNO DE ARRECADAC,"-32.611,72",BANCO DO BRASIL C/MOV.                            ,148216,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.003 ,DIVERSOS                                          ,26/01/2024 00:00,ESTORNO DE ARRECADAC,"-560,40",BANCO DO BRASIL C/MOV.                            ,148222,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,26/01/2024 00:00,ESTORNO DE ARRECADAC,"-270.611,59",BANCO DO BRASIL C/MOV.                            ,148212,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.002 ,EMPRÉSTIMO CAIXA ECONOMICA FEDERAL                ,26/01/2024 00:00,ESTORNO DE ARRECADAC,"-24.330,49",BANCO DO BRASIL C/MOV.                            ,148217,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,21/02/2024 00:00,ARRECADACAO         ,"54,00",BANCO DO BRASIL C/MOV.                            ,120620,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,22/02/2024 00:00,ARRECADACAO         ,"43,30",BANCO DO BRASIL C/MOV.                            ,120627,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,09/02/2024 00:00,ARRECADACAO         ,"45,75",BANCO DO BRASIL C/MOV.                            ,120491,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,29/02/2024 00:00,ARRECADACAO         ,"32.610,44",BANCO DO BRASIL C/MOV.                            ,123753,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,09/02/2024 00:00,ARRECADACAO         ,"563,26",BANCO DO BRASIL C/MOV.                            ,120493,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,09/02/2024 00:00,ARRECADACAO         ,"1.030,61",BANCO DO BRASIL C/MOV.                            ,120495,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,15/02/2024 00:00,ARRECADACAO         ,"746,09",BANCO DO BRASIL C/MOV.                            ,120555,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,15/02/2024 00:00,ARRECADACAO         ,"1.949,19",BANCO DO BRASIL C/MOV.                            ,120558,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.001 ,ASMUP                                             ,29/02/2024 00:00,ARRECADACAO         ,"3.191,30",BANCO DO BRASIL C/MOV.                            ,123749,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.003 ,I.N.S.S.- FOLHA DE PAGAMENTO                      ,08/02/2024 00:00,ARRECADACAO         ,"133,26",BANCO DO BRASIL C/MOV.                            ,120426,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,19/02/2024 00:00,ESTORNO DE ARRECADAC,"-54,00",BANCO DO BRASIL C/MOV.                            ,148224,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,19/03/2024 00:00,ENTRADA [TRANSF CONT,"343,93",,148381,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,11/03/2024 00:00,ARRECADACAO         ,"37,10",BANCO DO BRASIL C/MOV.                            ,123818,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,12/03/2024 00:00,ARRECADACAO         ,"305,69",BANCO DO BRASIL C/MOV.                            ,123879,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,12/03/2024 00:00,ARRECADACAO         ,"808,08",BANCO DO BRASIL C/MOV.                            ,123881,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,14/03/2024 00:00,ARRECADACAO         ,"4.907,99",BANCO DO BRASIL C/MOV.                            ,124009,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,15/03/2024 00:00,ARRECADACAO         ,"38,46",BANCO DO BRASIL C/MOV.                            ,124020,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,18/03/2024 00:00,ARRECADACAO         ,"6,45",BANCO DO BRASIL C/MOV.                            ,124028,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,22/03/2024 00:00,ARRECADACAO         ,"43,90",BANCO DO BRASIL C/MOV.                            ,124041,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,12/03/2024 00:00,ARRECADACAO         ,"1.681,31",BANCO DO BRASIL C/MOV.                            ,123882,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,12/03/2024 00:00,ARRECADACAO         ,"4.444,47",BANCO DO BRASIL C/MOV.                            ,123884,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,14/03/2024 00:00,ARRECADACAO         ,"5.398,79",BANCO DO BRASIL C/MOV.                            ,124010,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,27/03/2024 00:00,ARRECADACAO         ,"2.269,74",BANCO DO BRASIL C/MOV.                            ,124176,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,11/03/2024 00:00,ARRECADACAO         ,"563,26",BANCO DO BRASIL C/MOV.                            ,123820,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,27/03/2024 00:00,ARRECADACAO         ,"1.376,44",SANTANDER PAULÍNIA                                ,124179,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.001 ,ASMUP                                             ,27/03/2024 00:00,ARRECADACAO         ,"3.224,20",SANTANDER PAULÍNIA                                ,124180,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,12/03/2024 00:00,ARRECADACAO         ,"733,66",BANCO DO BRASIL C/MOV.                            ,123880,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,14/03/2024 00:00,ARRECADACAO         ,"8.267,40",BANCO DO BRASIL C/MOV.                            ,124011,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,13/03/2024 00:00,ARRECADACAO         ,"410,41",BANCO DO BRASIL C/MOV.                            ,124003,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,25/03/2024 00:00,ARRECADACAO         ,"4,30",BANCO DO BRASIL C/MOV.                            ,124043,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.002 ,EMPRÉSTIMO CAIXA ECONOMICA FEDERAL                ,27/03/2024 00:00,ARRECADACAO         ,"24.330,49",SANTANDER PAULÍNIA                                ,124183,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,05/04/2024 00:00,ARRECADACAO         ,"1.939,41",BANCO DO BRASIL (APLICAÇÃO)                       ,127203,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,10/04/2024 00:00,ARRECADACAO         ,"422,40",BANCO DO BRASIL (APLICAÇÃO)                       ,127246,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,10/04/2024 00:00,ARRECADACAO         ,"563,26",BANCO DO BRASIL (APLICAÇÃO)                       ,127247,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,10/04/2024 00:00,ARRECADACAO         ,"1.030,61",BANCO DO BRASIL (APLICAÇÃO)                       ,127250,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,10/04/2024 00:00,ARRECADACAO         ,"5.398,79",BANCO DO BRASIL (APLICAÇÃO)                       ,127254,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,05/04/2024 00:00,ARRECADACAO         ,"1,61",BANCO DO BRASIL (APLICAÇÃO)                       ,127201,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,05/04/2024 00:00,ARRECADACAO         ,"808,08",BANCO DO BRASIL (APLICAÇÃO)                       ,127202,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,10/04/2024 00:00,ARRECADACAO         ,"4.907,99",BANCO DO BRASIL (APLICAÇÃO)                       ,127253,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,22/04/2024 00:00,ARRECADACAO         ,"54,00",BANCO DO BRASIL (APLICAÇÃO)                       ,127404,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,22/04/2024 00:00,ARRECADACAO         ,"305,71",BANCO DO BRASIL (APLICAÇÃO)                       ,127406,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,16/04/2024 00:00,ARRECADACAO         ,"357,62",BANCO DO BRASIL (APLICAÇÃO)                       ,127334,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,19/04/2024 00:00,ARRECADACAO         ,"1.177,92",BANCO DO BRASIL (APLICAÇÃO)                       ,127364,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,08/04/2024 00:00,ARRECADACAO         ,"116,37",SANTANDER PAULÍNIA                                ,127212,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,25/04/2024 00:00,ARRECADACAO         ,"382,95",SANTANDER PAULÍNIA                                ,127416,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,29/04/2024 00:00,ARRECADACAO         ,"277.108,21",SANTANDER PAULÍNIA                                ,127451,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.13.002 ,MENSALIDADE SINDICATO                             ,29/04/2024 00:00,ARRECADACAO         ,"55,00",SANTANDER PAULÍNIA                                ,127440,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.04.99.002 ,RENDIMENTOS DE APLICAÇÕES FINANCEIRAS             ,30/04/2024 00:00,ARRECADACAO         ,"25.973,88",BANCO DO BRASIL (APLICAÇÃO)                       ,147573,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.003 ,I.N.S.S.- FOLHA DE PAGAMENTO                      ,23/04/2024 00:00,ARRECADACAO         ,"600,77",BANCO DO BRASIL (APLICAÇÃO)                       ,127408,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,08/04/2024 00:00,ARRECADACAO         ,"258,95",SANTANDER PAULÍNIA                                ,127213,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,25/04/2024 00:00,ARRECADACAO         ,"11,10",SANTANDER PAULÍNIA                                ,127413,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.001 ,ASMUP                                             ,29/04/2024 00:00,ARRECADACAO         ,"3.257,10",SANTANDER PAULÍNIA                                ,127443,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,29/04/2024 00:00,ARRECADACAO         ,"3.537,83",SANTANDER PAULÍNIA                                ,127444,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,29/04/2024 00:00,ARRECADACAO         ,"6.527,17",SANTANDER PAULÍNIA                                ,127445,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,01/04/2024 00:00,ARRECADACAO         ,"6,45",BANCO DO BRASIL C/MOV.                            ,127181,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,19/04/2024 00:00,ESTORNO DE ARRECADAC,"-5.398,79",BANCO DO BRASIL C/MOV.                            ,148229,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,4.5.1.1.2.02.00.000 ,REPASSE RECEBIDO                                  ,20/05/2024 00:00,ARRECADACAO         ,"3.875.000,00",BANCO DO BRASIL C/MOV.                            ,148367,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,06/05/2024 00:00,ARRECADACAO         ,"4,83",BANCO DO BRASIL (APLICAÇÃO)                       ,130543,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,08/05/2024 00:00,ARRECADACAO         ,"808,08",BANCO DO BRASIL (APLICAÇÃO)                       ,130547,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,13/05/2024 00:00,ARRECADACAO         ,"91,13",BANCO DO BRASIL (APLICAÇÃO)                       ,130694,2024,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,15/05/2024 00:00,ARRECADACAO         ,"44,44",BANCO DO BRASIL (APLICAÇÃO)                       ,130702,2024,paulinia,camara,SMARAPD Câmara de Paulínia
