unidade_gestora,natureza_receita,conta_contabil,descricao_receita,data_movimentacao,operacao,valor,nome_banco,id,ano,municipio,entidade,fonte
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,10/06/2025 00:00,ARRECADACAO         ,"5.629,30",BANCO DO BRASIL (APLICAÇÃO)                       ,345488,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,23/06/2025 00:00,ARRECADACAO         ,"510,91",BANCO DO BRASIL (APLICAÇÃO)                       ,346904,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,4.5.1.1.2.02.00.000 ,REPASSE RECEBIDO                                  ,18/06/2025 00:00,ARRECADACAO         ,"3.900.000,00",BANCO DO BRASIL (APLICAÇÃO)                       ,346715,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,25/06/2025 00:00,ARRECADACAO         ,"1.366,20",BANCO DO BRASIL (APLICAÇÃO)                       ,347234,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,25/06/2025 00:00,ARRECADACAO         ,"1.518,00",BANCO DO BRASIL (APLICAÇÃO)                       ,347235,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,25/06/2025 00:00,ARRECADACAO         ,"2.583,38",BANCO DO BRASIL (APLICAÇÃO)                       ,347246,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,03/07/2025 00:00,ARRECADACAO         ,"954,04",BANCO DO BRASIL (APLICAÇÃO)                       ,347724,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,10/07/2025 00:00,ARRECADACAO         ,"635,24",BANCO DO BRASIL (APLICAÇÃO)                       ,351843,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,10/07/2025 00:00,ARRECADACAO         ,"3,00",BANCO DO BRASIL (APLICAÇÃO)                       ,351844,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.002 ,EMPRÉSTIMO CAIXA ECONOMICA FEDERAL                ,29/07/2025 00:00,ARRECADACAO         ,"21.101,57",BANCO DO BRASIL (APLICAÇÃO)                       ,353476,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.002 ,EMPRÉSTIMO CAIXA ECONOMICA FEDERAL                ,29/07/2025 00:00,ARRECADACAO         ,"5.101,60",BANCO DO BRASIL (APLICAÇÃO)                       ,353487,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,29/07/2025 00:00,ARRECADACAO         ,"1.083,44",BANCO DO BRASIL (APLICAÇÃO)                       ,353480,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,29/07/2025 00:00,ARRECADACAO         ,"6.090,89",BANCO DO BRASIL (APLICAÇÃO)                       ,353490,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.001 ,ASMUP                                             ,29/07/2025 00:00,ARRECADACAO         ,"1.710,80",BANCO DO BRASIL (APLICAÇÃO)                       ,353471,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.001 ,ASMUP                                             ,29/07/2025 00:00,ARRECADACAO         ,"1.677,90",BANCO DO BRASIL (APLICAÇÃO)                       ,353483,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.001 ,EMPRÉSTIMO BANCO DO BRASIL                        ,29/07/2025 00:00,ARRECADACAO         ,"40.162,36",BANCO DO BRASIL (APLICAÇÃO)                       ,353475,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,29/07/2025 00:00,ARRECADACAO         ,"2.583,38",BANCO DO BRASIL (APLICAÇÃO)                       ,353484,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,29/07/2025 00:00,ARRECADACAO         ,"677,44",BANCO DO BRASIL (APLICAÇÃO)                       ,353482,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,14/07/2025 00:00,ARRECADACAO         ,"1.571,08",BANCO DO BRASIL (APLICAÇÃO)                       ,351972,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,29/07/2025 00:00,ARRECADACAO         ,"23.573,58",BANCO DO BRASIL (APLICAÇÃO)                       ,353481,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,29/07/2025 00:00,ARRECADACAO         ,"13.079,75",BANCO DO BRASIL (APLICAÇÃO)                       ,353491,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,29/07/2025 00:00,ARRECADACAO         ,"183.916,41",BANCO DO BRASIL (APLICAÇÃO)                       ,353477,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,10/07/2025 00:00,ARRECADACAO         ,"25,00",BANCO DO BRASIL (APLICAÇÃO)                       ,351849,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,10/07/2025 00:00,ARRECADACAO         ,"18,46",BANCO DO BRASIL (APLICAÇÃO)                       ,351851,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,10/07/2025 00:00,ARRECADACAO         ,"1.228,21",BANCO DO BRASIL (APLICAÇÃO)                       ,351858,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,21/07/2025 00:00,ARRECADACAO         ,"656,40",BANCO DO BRASIL (APLICAÇÃO)                       ,353073,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,24/07/2025 00:00,ARRECADACAO         ,"42,66",BANCO DO BRASIL (APLICAÇÃO)                       ,353241,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,24/07/2025 00:00,ARRECADACAO         ,"347,00",BANCO DO BRASIL (APLICAÇÃO)                       ,353243,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,25/07/2025 00:00,ARRECADACAO         ,"50,05",BANCO DO BRASIL (APLICAÇÃO)                       ,353364,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,30/07/2025 00:00,ARRECADACAO         ,"204,00",BANCO DO BRASIL (APLICAÇÃO)                       ,353499,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,07/07/2025 00:00,ARRECADACAO         ,"24,78",BANCO DO BRASIL (APLICAÇÃO)                       ,347793,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,10/07/2025 00:00,ARRECADACAO         ,"440,44",BANCO DO BRASIL (APLICAÇÃO)                       ,351840,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,10/07/2025 00:00,ARRECADACAO         ,"695,14",BANCO DO BRASIL (APLICAÇÃO)                       ,351847,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,10/07/2025 00:00,ARRECADACAO         ,"48,00",BANCO DO BRASIL (APLICAÇÃO)                       ,351850,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.03.001 ,PAULÍNIA PREVI                                    ,29/07/2025 00:00,ARRECADACAO         ,"119.867,31",BANCO DO BRASIL (APLICAÇÃO)                       ,353479,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.04.99.002 ,RENDIMENTOS DE APLICAÇÕES FINANCEIRAS             ,31/07/2025 00:00,ARRECADACAO         ,"34.098,84",BANCO DO BRASIL (APLICAÇÃO)                       ,353543,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.003 ,DIVERSOS                                          ,29/07/2025 00:00,ARRECADACAO         ,"1.174,27",BANCO DO BRASIL (APLICAÇÃO)                       ,353485,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.04.99.001 ,REMUNERAÇÃO DE AÇÕES                              ,25/07/2025 00:00,ARRECADACAO         ,"155,34",BANCO DO BRASIL (APLICAÇÃO)                       ,353363,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,24/07/2025 00:00,ARRECADACAO         ,"97,76",BANCO DO BRASIL (APLICAÇÃO)                       ,353239,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,4.5.1.1.2.02.00.000 ,REPASSE RECEBIDO                                  ,18/07/2025 00:00,ARRECADACAO         ,"3.900.000,00",BANCO DO BRASIL (APLICAÇÃO)                       ,352955,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,29/07/2025 00:00,ARRECADACAO         ,"1.366,20",BANCO DO BRASIL (APLICAÇÃO)                       ,353472,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,29/07/2025 00:00,ARRECADACAO         ,"820,12",BANCO DO BRASIL (APLICAÇÃO)                       ,353473,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.13.002 ,MENSALIDADE SINDICATO                             ,28/08/2025 00:00,ARRECADACAO         ,"65,00",BANCO DO BRASIL (APLICAÇÃO)                       ,359796,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.002 ,EMPRÉSTIMO CAIXA ECONOMICA FEDERAL                ,28/08/2025 00:00,ARRECADACAO         ,"21.101,57",BANCO DO BRASIL (APLICAÇÃO)                       ,359794,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,28/08/2025 00:00,ARRECADACAO         ,"6.090,89",BANCO DO BRASIL (APLICAÇÃO)                       ,359808,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.001 ,ASMUP                                             ,07/08/2025 00:00,ARRECADACAO         ,"32,90",BANCO DO BRASIL (APLICAÇÃO)                       ,357973,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.001 ,ASMUP                                             ,28/08/2025 00:00,ARRECADACAO         ,"1.710,80",BANCO DO BRASIL (APLICAÇÃO)                       ,359789,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.001 ,ASMUP                                             ,28/08/2025 00:00,ARRECADACAO         ,"1.710,80",BANCO DO BRASIL (APLICAÇÃO)                       ,359801,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.001 ,EMPRÉSTIMO BANCO DO BRASIL                        ,28/08/2025 00:00,ARRECADACAO         ,"38.295,82",BANCO DO BRASIL (APLICAÇÃO)                       ,359793,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.001 ,EMPRÉSTIMO BANCO DO BRASIL                        ,28/08/2025 00:00,ARRECADACAO         ,"16.215,14",BANCO DO BRASIL (APLICAÇÃO)                       ,359804,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,28/08/2025 00:00,ARRECADACAO         ,"1.366,20",BANCO DO BRASIL (APLICAÇÃO)                       ,359790,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,28/08/2025 00:00,ARRECADACAO         ,"1.966,17",BANCO DO BRASIL (APLICAÇÃO)                       ,359791,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,28/08/2025 00:00,ARRECADACAO         ,"2.583,38",BANCO DO BRASIL (APLICAÇÃO)                       ,359802,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,07/08/2025 00:00,ARRECADACAO         ,"5,84",BANCO DO BRASIL (APLICAÇÃO)                       ,357977,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.003 ,I.N.S.S.- FOLHA DE PAGAMENTO                      ,07/08/2025 00:00,ARRECADACAO         ,"552,16",BANCO DO BRASIL (APLICAÇÃO)                       ,357974,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,07/08/2025 00:00,ARRECADACAO         ,"108,06",BANCO DO BRASIL (APLICAÇÃO)                       ,357976,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,28/08/2025 00:00,ARRECADACAO         ,"13.953,82",BANCO DO BRASIL (APLICAÇÃO)                       ,359809,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,28/08/2025 00:00,ARRECADACAO         ,"186.701,04",BANCO DO BRASIL (APLICAÇÃO)                       ,359795,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,07/08/2025 00:00,ARRECADACAO         ,"990,34",BANCO DO BRASIL (APLICAÇÃO)                       ,357981,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,11/08/2025 00:00,ARRECADACAO         ,"5.117,54",BANCO DO BRASIL (APLICAÇÃO)                       ,358205,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,14/08/2025 00:00,ARRECADACAO         ,"10,00",BANCO DO BRASIL (APLICAÇÃO)                       ,358428,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,01/08/2025 00:00,ARRECADACAO         ,"857,46",BANCO DO BRASIL (APLICAÇÃO)                       ,353635,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,11/08/2025 00:00,ARRECADACAO         ,"440,44",BANCO DO BRASIL (APLICAÇÃO)                       ,358198,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,11/08/2025 00:00,ARRECADACAO         ,"1.228,21",BANCO DO BRASIL (APLICAÇÃO)                       ,358206,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,20/08/2025 00:00,ARRECADACAO         ,"31,86",BANCO DO BRASIL (APLICAÇÃO)                       ,359358,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,20/08/2025 00:00,ARRECADACAO         ,"648,65",BANCO DO BRASIL (APLICAÇÃO)                       ,359360,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,25/08/2025 00:00,ARRECADACAO         ,"28,32",BANCO DO BRASIL (APLICAÇÃO)                       ,359540,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,25/08/2025 00:00,ARRECADACAO         ,"50,05",BANCO DO BRASIL (APLICAÇÃO)                       ,359541,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.04.99.002 ,RENDIMENTOS DE APLICAÇÕES FINANCEIRAS             ,29/08/2025 00:00,ARRECADACAO         ,"33.262,42",BANCO DO BRASIL (APLICAÇÃO)                       ,363542,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.003 ,DIVERSOS                                          ,28/08/2025 00:00,ARRECADACAO         ,"1.174,27",BANCO DO BRASIL (APLICAÇÃO)                       ,359803,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.04.99.001 ,REMUNERAÇÃO DE AÇÕES                              ,25/08/2025 00:00,ARRECADACAO         ,"114,95",BANCO DO BRASIL (APLICAÇÃO)                       ,359539,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,07/08/2025 00:00,ARRECADACAO         ,"1.703,03",BANCO DO BRASIL (APLICAÇÃO)                       ,357978,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,28/08/2025 00:00,ARRECADACAO         ,"811,49",BANCO DO BRASIL (APLICAÇÃO)                       ,359810,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.13.002 ,MENSALIDADE SINDICATO                             ,29/09/2025 00:00,ARRECADACAO         ,"65,00",BANCO DO BRASIL (APLICAÇÃO)                       ,366321,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,29/09/2025 00:00,ARRECADACAO         ,"3.053,11",BANCO DO BRASIL (APLICAÇÃO)                       ,366316,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,29/09/2025 00:00,ARRECADACAO         ,"2.583,38",BANCO DO BRASIL (APLICAÇÃO)                       ,366327,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.001 ,ASMUP                                             ,29/09/2025 00:00,ARRECADACAO         ,"1.710,80",BANCO DO BRASIL (APLICAÇÃO)                       ,366314,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,29/09/2025 00:00,ARRECADACAO         ,"24.807,36",BANCO DO BRASIL (APLICAÇÃO)                       ,366324,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,04/09/2025 00:00,ARRECADACAO         ,"743,14",BANCO DO BRASIL (APLICAÇÃO)                       ,364086,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,29/09/2025 00:00,ARRECADACAO         ,"169.793,78",BANCO DO BRASIL (APLICAÇÃO)                       ,366332,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.003 ,I.N.S.S.- FOLHA DE PAGAMENTO                      ,10/09/2025 00:00,ARRECADACAO         ,"5.629,30",BANCO DO BRASIL (APLICAÇÃO)                       ,364381,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.003 ,I.N.S.S.- FOLHA DE PAGAMENTO                      ,29/09/2025 00:00,ARRECADACAO         ,"70.286,91",BANCO DO BRASIL (APLICAÇÃO)                       ,366331,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,01/09/2025 00:00,ARRECADACAO         ,"521,69",BANCO DO BRASIL (APLICAÇÃO)                       ,363850,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,10/09/2025 00:00,ARRECADACAO         ,"980,34",BANCO DO BRASIL (APLICAÇÃO)                       ,364376,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,10/09/2025 00:00,ARRECADACAO         ,"853,36",BANCO DO BRASIL (APLICAÇÃO)                       ,364377,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,10/09/2025 00:00,ARRECADACAO         ,"34,38",BANCO DO BRASIL (APLICAÇÃO)                       ,364378,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,10/09/2025 00:00,ARRECADACAO         ,"1.228,21",BANCO DO BRASIL (APLICAÇÃO)                       ,364383,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,12/09/2025 00:00,ARRECADACAO         ,"10.212,06",BANCO DO BRASIL (APLICAÇÃO)                       ,364503,2025,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,19/09/2025 00:00,ARRECADACAO         ,"684,70",BANCO DO BRASIL (APLICAÇÃO)                       ,365546,2025,paulinia,camara,SMARAPD Câmara de Paulínia
