unidade_gestora,natureza_receita,conta_contabil,descricao_receita,data_movimentacao,operacao,valor,nome_banco,id,ano,municipio,entidade,fonte
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,09/01/2026 00:00,ARRECADACAO         ,"1.703,04",BANCO DO BRASIL (APLICAÇÃO)                       ,387606,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,12/01/2026 00:00,ARRECADACAO         ,"5.755,64",BANCO DO BRASIL (APLICAÇÃO)                       ,387726,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,29/01/2026 00:00,ARRECADACAO         ,"1.194,55",BANCO DO BRASIL (APLICAÇÃO)                       ,388868,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,29/01/2026 00:00,ARRECADACAO         ,"7.637,32",BANCO DO BRASIL (APLICAÇÃO)                       ,388878,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,14/01/2026 00:00,ARRECADACAO         ,"110,19",BANCO DO BRASIL (APLICAÇÃO)                       ,388090,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,29/01/2026 00:00,ARRECADACAO         ,"24.717,13",BANCO DO BRASIL (APLICAÇÃO)                       ,388869,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.003 ,DIVERSOS                                          ,29/01/2026 00:00,ARRECADACAO         ,"620,73",BANCO DO BRASIL (APLICAÇÃO)                       ,388873,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,29/01/2026 00:00,ARRECADACAO         ,"694,95",BANCO DO BRASIL (APLICAÇÃO)                       ,388870,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.03.001 ,PAULÍNIA PREVI                                    ,30/01/2026 00:00,ARRECADACAO         ,"2.772,47",BANCO DO BRASIL (APLICAÇÃO)                       ,388885,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.003 ,I.N.S.S.- FOLHA DE PAGAMENTO                      ,29/01/2026 00:00,ARRECADACAO         ,"72.151,00",BANCO DO BRASIL (APLICAÇÃO)                       ,388876,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.001 ,EMPRÉSTIMO BANCO DO BRASIL                        ,29/01/2026 00:00,ARRECADACAO         ,"16.485,99",BANCO DO BRASIL (APLICAÇÃO)                       ,388874,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.001 ,ASMUP                                             ,30/01/2026 00:00,ARRECADACAO         ,"32,90",BANCO DO BRASIL (APLICAÇÃO)                       ,388883,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,29/01/2026 00:00,ARRECADACAO         ,"1.458,90",BANCO DO BRASIL (APLICAÇÃO)                       ,388862,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,29/01/2026 00:00,ARRECADACAO         ,"2.400,60",BANCO DO BRASIL (APLICAÇÃO)                       ,388863,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,4.5.1.1.2.02.00.000 ,REPASSE RECEBIDO                                  ,13/01/2026 00:00,ARRECADACAO         ,"1.000.000,00",BANCO DO BRASIL (APLICAÇÃO)                       ,388092,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.04.99.002 ,RENDIMENTOS DE APLICAÇÕES FINANCEIRAS             ,30/01/2026 00:00,ARRECADACAO         ,"17.700,28",BANCO DO BRASIL (APLICAÇÃO)                       ,388889,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,29/01/2026 00:00,ARRECADACAO         ,"221.218,23",BANCO DO BRASIL (APLICAÇÃO)                       ,388866,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,29/01/2026 00:00,ARRECADACAO         ,"156.450,93",BANCO DO BRASIL (APLICAÇÃO)                       ,388877,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,30/01/2026 00:00,ARRECADACAO         ,"5.616,91",BANCO DO BRASIL (APLICAÇÃO)                       ,388884,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,05/02/2026 00:00,ARRECADACAO         ,"774,11",BANCO DO BRASIL (APLICAÇÃO)                       ,389664,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,10/02/2026 00:00,ARRECADACAO         ,"6,00",BANCO DO BRASIL (APLICAÇÃO)                       ,392450,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,12/02/2026 00:00,ARRECADACAO         ,"10.236,98",BANCO DO BRASIL (APLICAÇÃO)                       ,392580,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,12/02/2026 00:00,ARRECADACAO         ,"1.778,98",BANCO DO BRASIL (APLICAÇÃO)                       ,392585,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,19/02/2026 00:00,ARRECADACAO         ,"49,56",BANCO DO BRASIL (APLICAÇÃO)                       ,392742,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,20/02/2026 00:00,ARRECADACAO         ,"34,38",BANCO DO BRASIL (APLICAÇÃO)                       ,392864,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,24/02/2026 00:00,ARRECADACAO         ,"36,61",BANCO DO BRASIL (APLICAÇÃO)                       ,393509,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,25/02/2026 00:00,ARRECADACAO         ,"904,59",BANCO DO BRASIL (APLICAÇÃO)                       ,393606,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,26/02/2026 00:00,ARRECADACAO         ,"103,28",BANCO DO BRASIL (APLICAÇÃO)                       ,393892,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,27/02/2026 00:00,ARRECADACAO         ,"214,73",BANCO DO BRASIL (APLICAÇÃO)                       ,394004,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,27/02/2026 00:00,ARRECADACAO         ,"389,18",BANCO DO BRASIL (APLICAÇÃO)                       ,394005,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,06/02/2026 00:00,ARRECADACAO         ,"743,14",BANCO DO BRASIL (APLICAÇÃO)                       ,389614,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,06/02/2026 00:00,ESTORNO DE ARRECADAC,"-743,14",BANCO DO BRASIL (APLICAÇÃO)                       ,389636,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,10/02/2026 00:00,ARRECADACAO         ,"1.014,30",BANCO DO BRASIL (APLICAÇÃO)                       ,392449,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,05/02/2026 00:00,ARRECADACAO         ,"1.703,04",BANCO DO BRASIL (APLICAÇÃO)                       ,389663,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,06/02/2026 00:00,ESTORNO DE ARRECADAC,"-1.703,04",BANCO DO BRASIL (APLICAÇÃO)                       ,389634,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,13/02/2026 00:00,ARRECADACAO         ,"8.306,32",BANCO DO BRASIL (APLICAÇÃO)                       ,392739,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,26/02/2026 00:00,ARRECADACAO         ,"1.194,55",BANCO DO BRASIL (APLICAÇÃO)                       ,393878,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,26/02/2026 00:00,ARRECADACAO         ,"7.712,77",BANCO DO BRASIL (APLICAÇÃO)                       ,393888,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.002 ,EMPRÉSTIMO CAIXA ECONOMICA FEDERAL                ,26/02/2026 00:00,ARRECADACAO         ,"22.088,97",BANCO DO BRASIL (APLICAÇÃO)                       ,393875,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,12/02/2026 00:00,ARRECADACAO         ,"233,09",BANCO DO BRASIL (APLICAÇÃO)                       ,392584,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,26/02/2026 00:00,ARRECADACAO         ,"1.020,66",BANCO DO BRASIL (APLICAÇÃO)                       ,393890,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.03.001 ,PAULÍNIA PREVI                                    ,26/02/2026 00:00,ARRECADACAO         ,"124.627,41",BANCO DO BRASIL (APLICAÇÃO)                       ,393877,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.001 ,EMPRÉSTIMO BANCO DO BRASIL                        ,12/02/2026 00:00,ARRECADACAO         ,"2.734,32",BANCO DO BRASIL (APLICAÇÃO)                       ,392582,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.001 ,EMPRÉSTIMO BANCO DO BRASIL                        ,26/02/2026 00:00,ARRECADACAO         ,"39.631,09",BANCO DO BRASIL (APLICAÇÃO)                       ,393874,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.001 ,EMPRÉSTIMO BANCO DO BRASIL                        ,26/02/2026 00:00,ARRECADACAO         ,"22.425,02",BANCO DO BRASIL (APLICAÇÃO)                       ,393884,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,26/02/2026 00:00,ARRECADACAO         ,"3.843,38",BANCO DO BRASIL (APLICAÇÃO)                       ,393873,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.04.99.002 ,RENDIMENTOS DE APLICAÇÕES FINANCEIRAS             ,27/02/2026 00:00,ARRECADACAO         ,"22.416,75",BANCO DO BRASIL (APLICAÇÃO)                       ,394009,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,26/02/2026 00:00,ARRECADACAO         ,"161.133,91",BANCO DO BRASIL (APLICAÇÃO)                       ,393887,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,10/03/2026 00:00,ARRECADACAO         ,"455,68",BANCO DO BRASIL (APLICAÇÃO)                       ,397374,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,10/03/2026 00:00,ARRECADACAO         ,"1.014,30",BANCO DO BRASIL (APLICAÇÃO)                       ,397375,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,10/03/2026 00:00,ARRECADACAO         ,"743,14",BANCO DO BRASIL (APLICAÇÃO)                       ,397378,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,10/03/2026 00:00,ARRECADACAO         ,"774,11",BANCO DO BRASIL (APLICAÇÃO)                       ,397377,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,13/03/2026 00:00,ARRECADACAO         ,"2.673,13",BANCO DO BRASIL (APLICAÇÃO)                       ,397752,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,19/03/2026 00:00,ARRECADACAO         ,"67,69",BANCO DO BRASIL (APLICAÇÃO)                       ,397920,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,10/03/2026 00:00,ARRECADACAO         ,"1.703,04",BANCO DO BRASIL (APLICAÇÃO)                       ,397376,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,27/03/2026 00:00,ARRECADACAO         ,"7.637,49",BANCO DO BRASIL (APLICAÇÃO)                       ,399057,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.002 ,EMPRÉSTIMO CAIXA ECONOMICA FEDERAL                ,27/03/2026 00:00,ARRECADACAO         ,"22.088,97",BANCO DO BRASIL (APLICAÇÃO)                       ,399043,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.002 ,EMPRÉSTIMO CAIXA ECONOMICA FEDERAL                ,27/03/2026 00:00,ARRECADACAO         ,"7.292,53",BANCO DO BRASIL (APLICAÇÃO)                       ,399054,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,27/03/2026 00:00,ARRECADACAO         ,"16.964,14",BANCO DO BRASIL (APLICAÇÃO)                       ,399058,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,27/03/2026 00:00,ARRECADACAO         ,"694,95",BANCO DO BRASIL (APLICAÇÃO)                       ,399049,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.003 ,I.N.S.S.- FOLHA DE PAGAMENTO                      ,27/03/2026 00:00,ARRECADACAO         ,"72.977,04",BANCO DO BRASIL (APLICAÇÃO)                       ,399055,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,27/03/2026 00:00,ARRECADACAO         ,"1.458,90",BANCO DO BRASIL (APLICAÇÃO)                       ,399039,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,27/03/2026 00:00,ARRECADACAO         ,"2.583,38",BANCO DO BRASIL (APLICAÇÃO)                       ,399051,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.04.99.002 ,RENDIMENTOS DE APLICAÇÕES FINANCEIRAS             ,31/03/2026 00:00,ARRECADACAO         ,"36.402,84",BANCO DO BRASIL (APLICAÇÃO)                       ,399299,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,1.1.3.8.1.09.00.001 ,SALÁRIO MATERNIDADE A RECUPERAR                   ,20/03/2026 00:00,ARRECADACAO         ,"16.737,47",BANCO DO BRASIL (APLICAÇÃO)                       ,397959,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,20/03/2026 00:00,ARRECADACAO         ,"792,00",BANCO DO BRASIL (APLICAÇÃO)                       ,397961,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,23/03/2026 00:00,ARRECADACAO         ,"595,20",BANCO DO BRASIL (APLICAÇÃO)                       ,398830,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,23/03/2026 00:00,ESTORNO DE ARRECADAC,"-595,20",BANCO DO BRASIL (APLICAÇÃO)                       ,398836,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,30/03/2026 00:00,ARRECADACAO         ,"214,73",BANCO DO BRASIL (APLICAÇÃO)                       ,399155,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,10/03/2026 00:00,ARRECADACAO         ,"1.346,35",BANCO DO BRASIL (APLICAÇÃO)                       ,397382,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,17/03/2026 00:00,ARRECADACAO         ,"282,21",BANCO DO BRASIL (APLICAÇÃO)                       ,397866,2026,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,19/03/2026 00:00,ARRECADACAO         ,"93,60",BANCO DO BRASIL (APLICAÇÃO)                       ,397919,2026,paulinia,camara,SMARAPD Câmara de Paulínia
