unidade_gestora,natureza_receita,conta_contabil,descricao_receita,data_movimentacao,operacao,valor,nome_banco,id,ano,municipio,entidade,fonte
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,27/01/2023 00:00,ARRECADACAO         ,"5,39",BANCO DO BRASIL C/MOV.                            ,55711,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,27/01/2023 00:00,ARRECADACAO         ,"5,39",BANCO DO BRASIL C/MOV.                            ,55712,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,27/01/2023 00:00,ARRECADACAO         ,"16,17",BANCO DO BRASIL C/MOV.                            ,55713,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,27/01/2023 00:00,ARRECADACAO         ,"318,01",BANCO DO BRASIL C/MOV.                            ,55721,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,27/01/2023 00:00,ARRECADACAO         ,"376,88",BANCO DO BRASIL C/MOV.                            ,55722,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,27/01/2023 00:00,ARRECADACAO         ,"2.792,25",BANCO DO BRASIL C/MOV.                            ,55737,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.001 ,ASMUP                                             ,27/01/2023 00:00,ARRECADACAO         ,"263,20",BANCO DO BRASIL C/MOV.                            ,55720,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.001 ,ASMUP                                             ,27/01/2023 00:00,ARRECADACAO         ,"1.151,50",BANCO DO BRASIL C/MOV.                            ,55729,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.001 ,ASMUP                                             ,27/01/2023 00:00,ARRECADACAO         ,"32,90",BANCO DO BRASIL C/MOV.                            ,55715,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.13.002 ,MENSALIDADE SINDICATO                             ,27/01/2023 00:00,ARRECADACAO         ,"110,00",BANCO DO BRASIL C/MOV.                            ,55716,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.99.003 ,DIVERSOS                                          ,27/01/2023 00:00,ARRECADACAO         ,"560,40",BANCO DO BRASIL C/MOV.                            ,55724,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.003 ,I.N.S.S.- FOLHA DE PAGAMENTO                      ,12/01/2023 00:00,ARRECADACAO         ,"151,58",BANCO DO BRASIL C/MOV.                            ,55639,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.003 ,I.N.S.S.- FOLHA DE PAGAMENTO                      ,27/01/2023 00:00,ARRECADACAO         ,"715,02",BANCO DO BRASIL C/MOV.                            ,55727,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.003 ,I.N.S.S.- FOLHA DE PAGAMENTO                      ,27/01/2023 00:00,ARRECADACAO         ,"11.713,50",BANCO DO BRASIL C/MOV.                            ,55745,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.003 ,I.N.S.S.- FOLHA DE PAGAMENTO                      ,27/01/2023 00:00,ARRECADACAO         ,"43.267,69",BANCO DO BRASIL C/MOV.                            ,55749,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.03.001 ,PAULÍNIA PREVI                                    ,27/01/2023 00:00,ARRECADACAO         ,"102.061,25",BANCO DO BRASIL C/MOV.                            ,55751,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.002 ,EMPRÉSTIMO CAIXA ECONOMICA FEDERAL                ,27/01/2023 00:00,ARRECADACAO         ,"1.962,01",BANCO DO BRASIL C/MOV.                            ,55734,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.002 ,EMPRÉSTIMO CAIXA ECONOMICA FEDERAL                ,27/01/2023 00:00,ARRECADACAO         ,"4.977,77",BANCO DO BRASIL C/MOV.                            ,55741,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,27/01/2023 00:00,ARRECADACAO         ,"436,33",BANCO DO BRASIL C/MOV.                            ,55723,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,27/01/2023 00:00,ARRECADACAO         ,"1.606,43",BANCO DO BRASIL C/MOV.                            ,55733,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,27/01/2023 00:00,ARRECADACAO         ,"2.630,79",BANCO DO BRASIL C/MOV.                            ,55736,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,12/01/2023 00:00,ARRECADACAO         ,"1.145,60",BANCO DO BRASIL C/MOV.                            ,55641,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,27/01/2023 00:00,ARRECADACAO         ,"2.539,68",BANCO DO BRASIL C/MOV.                            ,55735,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,27/01/2023 00:00,ARRECADACAO         ,"11.385,58",BANCO DO BRASIL C/MOV.                            ,55744,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,27/01/2023 00:00,ARRECADACAO         ,"81.243,94",BANCO DO BRASIL C/MOV.                            ,55750,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.002 ,IRRF - RETENÇÃO PESSOA JURIDICA                   ,10/02/2023 00:00,ARRECADACAO         ,"19,72",BANCO DO BRASIL (APLICAÇÃO)                       ,58245,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.001 ,EMPRÉSTIMO BANCO DO BRASIL                        ,24/02/2023 00:00,ARRECADACAO         ,"1.238,43",BANCO DO BRASIL (APLICAÇÃO)                       ,59521,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.001 ,EMPRÉSTIMO BANCO DO BRASIL                        ,24/02/2023 00:00,ARRECADACAO         ,"6.039,47",BANCO DO BRASIL (APLICAÇÃO)                       ,59542,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.001 ,EMPRÉSTIMO BANCO DO BRASIL                        ,24/02/2023 00:00,ARRECADACAO         ,"7.664,20",BANCO DO BRASIL (APLICAÇÃO)                       ,59544,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,06/02/2023 00:00,ARRECADACAO         ,"7,60",BANCO DO BRASIL (APLICAÇÃO)                       ,58221,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,10/02/2023 00:00,ARRECADACAO         ,"291,89",BANCO DO BRASIL (APLICAÇÃO)                       ,58247,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,10/02/2023 00:00,ARRECADACAO         ,"809,64",BANCO DO BRASIL (APLICAÇÃO)                       ,58248,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,14/02/2023 00:00,ARRECADACAO         ,"136,66",BANCO DO BRASIL (APLICAÇÃO)                       ,58324,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,24/02/2023 00:00,ARRECADACAO         ,"5,39",BANCO DO BRASIL (APLICAÇÃO)                       ,59484,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,24/02/2023 00:00,ARRECADACAO         ,"18.545,39",BANCO DO BRASIL (APLICAÇÃO)                       ,59554,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,24/02/2023 00:00,ARRECADACAO         ,"18.545,39",BANCO DO BRASIL (APLICAÇÃO)                       ,59555,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,06/02/2023 00:00,ARRECADACAO         ,"2.684,99",BANCO DO BRASIL (APLICAÇÃO)                       ,58223,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,10/02/2023 00:00,ARRECADACAO         ,"1.187,48",BANCO DO BRASIL (APLICAÇÃO)                       ,58249,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,10/02/2023 00:00,ARRECADACAO         ,"1.605,37",BANCO DO BRASIL (APLICAÇÃO)                       ,58250,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.002 ,I.N.S.S - RETENÇÃO PESSOA JURIDICA                ,17/02/2023 00:00,ARRECADACAO         ,"4.680,42",BANCO DO BRASIL (APLICAÇÃO)                       ,58369,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,24/02/2023 00:00,ARRECADACAO         ,"16,17",BANCO DO BRASIL (APLICAÇÃO)                       ,59487,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,24/02/2023 00:00,ARRECADACAO         ,"344,96",BANCO DO BRASIL (APLICAÇÃO)                       ,59504,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,24/02/2023 00:00,ARRECADACAO         ,"376,88",BANCO DO BRASIL (APLICAÇÃO)                       ,59507,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,24/02/2023 00:00,ARRECADACAO         ,"609,07",BANCO DO BRASIL (APLICAÇÃO)                       ,59513,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.10.001 ,DEPÓSITO JUDICIAL                                 ,24/02/2023 00:00,ARRECADACAO         ,"1.232,89",BANCO DO BRASIL (APLICAÇÃO)                       ,59518,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,1.1.3.8.1.06.01.001 ,DESPESAS A RECUPERAR - MULTAS DE TRÂNSITO         ,24/02/2023 00:00,ARRECADACAO         ,"156,18",BANCO DO BRASIL (APLICAÇÃO)                       ,59501,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,02/02/2023 00:00,ARRECADACAO         ,"288,12",BANCO DO BRASIL (APLICAÇÃO)                       ,58197,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,24/02/2023 00:00,ARRECADACAO         ,"147,84",BANCO DO BRASIL (APLICAÇÃO)                       ,59498,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,24/02/2023 00:00,ARRECADACAO         ,"436,33",BANCO DO BRASIL (APLICAÇÃO)                       ,59508,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,24/02/2023 00:00,ARRECADACAO         ,"1.606,43",BANCO DO BRASIL (APLICAÇÃO)                       ,59525,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,24/02/2023 00:00,ARRECADACAO         ,"1.606,43",BANCO DO BRASIL (APLICAÇÃO)                       ,59526,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,24/02/2023 00:00,ARRECADACAO         ,"2.670,62",BANCO DO BRASIL (APLICAÇÃO)                       ,59532,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.005 ,SAMARITANO                                        ,24/02/2023 00:00,ARRECADACAO         ,"2.670,62",BANCO DO BRASIL (APLICAÇÃO)                       ,59533,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,24/02/2023 00:00,ARRECADACAO         ,"2.539,68",BANCO DO BRASIL (APLICAÇÃO)                       ,59530,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,24/02/2023 00:00,ARRECADACAO         ,"2.539,68",BANCO DO BRASIL (APLICAÇÃO)                       ,59531,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,24/02/2023 00:00,ARRECADACAO         ,"10.123,25",BANCO DO BRASIL (APLICAÇÃO)                       ,59546,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,24/02/2023 00:00,ARRECADACAO         ,"10.123,25",BANCO DO BRASIL (APLICAÇÃO)                       ,59547,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.04.001 ,IRRF - FOLHA DE PAGAMENTO                         ,24/02/2023 00:00,ARRECADACAO         ,"11.385,58",BANCO DO BRASIL (APLICAÇÃO)                       ,59548,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,24/02/2023 00:00,ARRECADACAO         ,"12,60",BANCO DO BRASIL (APLICAÇÃO)                       ,59486,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.5.01.08.001 ,I.S.S.Q.N. - RETENÇÃO PESSOA JURIDICA             ,24/02/2023 00:00,ARRECADACAO         ,"1.392,06",BANCO DO BRASIL (APLICAÇÃO)                       ,59524,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.003 ,I.N.S.S.- FOLHA DE PAGAMENTO                      ,02/02/2023 00:00,ARRECADACAO         ,"785,17",BANCO DO BRASIL (APLICAÇÃO)                       ,58199,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.003 ,I.N.S.S.- FOLHA DE PAGAMENTO                      ,02/02/2023 00:00,ARRECADACAO         ,"912,15",BANCO DO BRASIL (APLICAÇÃO)                       ,58202,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.003 ,I.N.S.S.- FOLHA DE PAGAMENTO                      ,24/02/2023 00:00,ARRECADACAO         ,"11.713,50",BANCO DO BRASIL (APLICAÇÃO)                       ,59550,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.3.01.02.003 ,I.N.S.S.- FOLHA DE PAGAMENTO                      ,24/02/2023 00:00,ARRECADACAO         ,"11.713,50",BANCO DO BRASIL (APLICAÇÃO)                       ,59551,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.03.001 ,PAULÍNIA PREVI                                    ,24/02/2023 00:00,ARRECADACAO         ,"93.339,70",BANCO DO BRASIL (APLICAÇÃO)                       ,59563,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.002 ,EMPRÉSTIMO CAIXA ECONOMICA FEDERAL                ,24/02/2023 00:00,ARRECADACAO         ,"1.962,01",BANCO DO BRASIL (APLICAÇÃO)                       ,59527,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.002 ,EMPRÉSTIMO CAIXA ECONOMICA FEDERAL                ,24/02/2023 00:00,ARRECADACAO         ,"4.977,77",BANCO DO BRASIL (APLICAÇÃO)                       ,59540,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.002 ,EMPRÉSTIMO CAIXA ECONOMICA FEDERAL                ,24/02/2023 00:00,ARRECADACAO         ,"17.552,41",BANCO DO BRASIL (APLICAÇÃO)                       ,59552,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.002 ,EMPRÉSTIMO CAIXA ECONOMICA FEDERAL                ,24/02/2023 00:00,ARRECADACAO         ,"17.552,41",BANCO DO BRASIL (APLICAÇÃO)                       ,59553,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.001 ,EMPRÉSTIMO BANCO DO BRASIL                        ,24/02/2023 00:00,ESTORNO DE ARRECADAC,"-29.029,57",BANCO DO BRASIL (APLICAÇÃO)                       ,91531,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.15.001 ,EMPRÉSTIMO BANCO DO BRASIL                        ,24/02/2023 00:00,ESTORNO DE ARRECADAC,"-7.664,20",BANCO DO BRASIL (APLICAÇÃO)                       ,91537,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,24/02/2023 00:00,ESTORNO DE ARRECADAC,"-18.545,39",BANCO DO BRASIL (APLICAÇÃO)                       ,91532,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,24/02/2023 00:00,ESTORNO DE ARRECADAC,"-4.066,11",BANCO DO BRASIL (APLICAÇÃO)                       ,91541,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.007 ,UNIMED                                            ,24/02/2023 00:00,ESTORNO DE ARRECADAC,"-903,99",BANCO DO BRASIL (APLICAÇÃO)                       ,91551,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,24/02/2023 00:00,ESTORNO DE ARRECADAC,"-376,88",BANCO DO BRASIL (APLICAÇÃO)                       ,91555,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,24/02/2023 00:00,ESTORNO DE ARRECADAC,"-344,96",BANCO DO BRASIL (APLICAÇÃO)                       ,91556,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,24/02/2023 00:00,ESTORNO DE ARRECADAC,"-16,17",BANCO DO BRASIL (APLICAÇÃO)                       ,91564,2023,paulinia,camara,SMARAPD Câmara de Paulínia
CÂMARA DO MUNICÍPIO DE PAULÍNIA, ,2.1.8.8.1.01.11.008 ,UNIODONTO CAMPINAS                                ,24/02/2023 00:00,ESTORNO DE ARRECADAC,"-5,39",BANCO DO BRASIL (APLICAÇÃO)                       ,91565,2023,paulinia,camara,SMARAPD Câmara de Paulínia
