Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,17650000.00,19411719.25,19354963.05,19344381.95,8908120.67,10436261.28,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,541000.00,579521.00,576890.81,574845.81,570300.97,4544.84,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,3900000.00,4437686.77,4244351.17,4229448.46,4212947.83,16500.63,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,145000.00,186358.00,183900.74,183900.74,183900.74,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,1730000.00,2898059.00,2872803.12,2838603.13,2838603.13,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,1400000.00,1892870.76,1876124.74,1849926.37,1848957.95,968.42,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,51305000.00,55441393.56,52942752.57,52027011.57,51811550.94,215460.63,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,5710000.00,4847013.66,4826843.26,4826843.26,4826843.26,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,1129000.00,846896.00,844043.77,840582.08,840225.94,356.14,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,170000.00,130472.00,130012.89,130012.89,130012.89,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Indústria,50000.00,79000.00,77392.32,29668.32,29668.32,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Judiciária,1140000.00,1134626.00,1133245.19,1132690.19,1132690.19,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,2400000.00,2400000.00,1726386.29,1726386.29,1726386.29,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,12570000.00,12700000.00,12649489.01,12649489.01,12649489.01,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,800000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,7100000.00,7466393.00,7450664.13,7432269.73,7390744.88,41524.85,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,27200000.00,33567634.15,33086143.04,32612389.47,32132620.00,479769.47,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,2600000.00,4217142.00,4208387.82,4022180.20,3992653.96,29526.24,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,150000.00,485000.00,484539.51,484539.51,484539.51,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,10180000.00,17808873.53,17749741.92,17393407.97,17365906.34,27501.63,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,147870000.00,170530658.68,166418675.35,164328576.95,153076162.82,11252414.13,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3519303&no_anexo=RREO-Anexo%2002&co_poder=E
