Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,59362398.20,58154364.35,54884269.89,53359880.57,53359880.57,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,50000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,31111273.06,38000124.40,36533799.39,35796138.09,35796138.09,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Comunicações,24100.00,4641.15,4641.15,4641.15,4641.15,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,2316774.69,2609683.98,2463915.76,2413384.64,2413384.64,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,11692821.58,14084543.44,13631133.36,12622301.99,12622301.99,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,12641807.69,13763709.66,13076323.79,12893925.13,12893925.13,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,666960.52,301396.79,294245.99,282821.99,282821.99,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,273421016.02,282165307.60,279400210.77,276733088.93,276733088.93,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,52225836.48,113537475.59,113341051.00,113341051.00,113341051.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,0.00,164415.68,164415.68,164415.68,164415.68,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Essencial à Justiça,2567952.00,3900231.62,3887599.26,3872521.56,3872521.56,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,5342148.51,4549737.84,4546030.23,4247350.32,4247350.32,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,761339.49,888304.58,865626.58,864226.58,864226.58,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,20947000.00,15847000.00,13701360.40,13223328.34,13220438.64,2889.70,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,1228982.46,30000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,73932000.00,73410000.00,53503694.81,44066858.80,44066858.80,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,209600638.43,238946298.36,232139491.94,228773808.73,228773808.73,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,37011147.98,39679929.20,38198290.35,35978766.01,35978766.01,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,4169153.84,7657930.03,6905604.77,6523795.77,6523795.77,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,148947591.01,188020419.10,175247982.04,173998755.39,173998755.39,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,948020941.96,1095715513.37,1042789687.16,1019161060.67,1019158170.97,2889.70,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3556701&no_anexo=RREO-Anexo%2002&co_poder=E
