ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2025,2025-11,Não se aplica,EM EXECUÇÃO,42000,Ministério da Cultura,340029,SECRET.DE CIDADANIA E DIVERSIDADE CULTURAL,13,Cultura,976110,Realizacao do Desfile da Escola de Samba Protegidos para o Carnaval 2026 e sua apresentacao no evento do municipio de Porto Alegre.,250000.0,4313409,NOVO HAMBURGO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-10,Não se aplica,EM EXECUÇÃO,36000,Ministério da Saúde,257001,DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE,-1,Sem informação,978968,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE,0,4313409,NOVO HAMBURGO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-07,TRANSFERENCIA LEGAL,ADIMPLENTE,24000,"Ministério da Ciência, Tecnologia e Inovação",240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,-1,Sem informação,1ABAQL,"TITULO:RECUPERA-MULTI: RECUPERAÇÃO E ATUALIZAÇÃO DE EQUIPAMENTOS MULTIUSUÁRIOS PARA ATENDIMENTO A DEMANDA TÉCNICO-CIENTÍFICO DA QUÁDRUPLA HELICE                                                                  VIABILIZAR A CONTRATAÇÃO DE SERVIÇOS ESPECIALIZADOS PARA RECUPERAÇÃO EATUALIZAÇÃO DE EQUIPAMENTOS MULTIUSUÁRIOS DE GRANDE PORTE, INSTALADOS NA UNIVERSIDADE FEEVALE NO ESTADO DO RIO GRANDE DO SUL.",2324213.29,4313409,NOVO HAMBURGO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180006,CEF/MINISTERIO DO ESPORTE,-1,Sem informação,987216,"Construcao do Espaco Esportivo Comunitario, no municipio de Novo Hamburgo/RS (Novo PAC)",0,4313409,NOVO HAMBURGO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-06,Não se aplica,EM EXECUÇÃO,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",550015,PROJETO DE OPERACION. DOS PROGRAMAS DA SNAS,-1,Sem informação,974865,ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL - SUAS - REFORMA DE CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL  CRAS,0,4313409,NOVO HAMBURGO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-11,Não se aplica,EM EXECUÇÃO,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",550009,DPTO. APOIO E ACOLHIM. AT. EM ALCOOL E DROGAS,08,Assistência social,978311,"Custeio com despesas, profissionais, colchoes, utensilios domesticos diarios para a manutencaodos servicos essenciais da Comunidade Terapeutica Desafio Jovem Gideoes",100000.0,4313409,NOVO HAMBURGO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-10,Não se aplica,EM EXECUÇÃO,36000,Ministério da Saúde,257001,DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE,-1,Sem informação,979842,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE,0,4313409,NOVO HAMBURGO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-11,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180073,"SEC NAC ESP AMADOR, ED. LAZER E INC SOCIAL",-1,Sem informação,980624,"Apoio ao Desenvolvimento de Eventos Esportivos, no Municipio de Novo Hamburgo/RS.",0,4313409,NOVO HAMBURGO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-10,Não se aplica,EM EXECUÇÃO,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",550009,DPTO. APOIO E ACOLHIM. AT. EM ALCOOL E DROGAS,08,Assistência social,977842,"Aquisicao de equipamentos para a Federacao das Comunidades Terapeuticas e Evangelicas do Rio Grandedo Sul  FECTERS-RS, contemplando itens de audio e video, mobiliario, cozinha industrial, informatica e comunicacao, bem como energia fotovoltaica voltada a sustentabilidade,destinados a estruturacao do espaco para realizacao de cursos e capacitacoes para as entidades associadas.",300000.0,4313409,NOVO HAMBURGO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-10,Não se aplica,EM EXECUÇÃO,81000,Ministério dos Direitos Humanos e Cidadania,810007,SEC.NAC. DOS DIREITOS DA PESS.COM DEFICIENCIA,14,Direitos da cidadania,976681,"Executar atendimentos especializados para pessoas com deficiencia visual e suas familias, por meio de acoes de convivencia e inclusao social, que promovam o fortalecimento dos vinculos familiares e comunitarios, a autonomia e o protagonismo social, em articulacao com a rede socioassistencial da Regiao do Vale do Rio do Sinos no Rio Grande do Sul.",200000.0,4313409,NOVO HAMBURGO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-06,Não se aplica,EM EXECUÇÃO,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",550015,PROJETO DE OPERACION. DOS PROGRAMAS DA SNAS,08,Assistência social,974864,ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL - SUAS - REFORMA DE CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL  CRAS,389600.0,4313409,NOVO HAMBURGO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-04,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1AAXEU,AÇÕES DE RESPOSTA AO MUNICIPIO DE NOVO HAMBURGO-RS,594115.36,4313409,NOVO HAMBURGO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
