Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,12719294.06,12539878.93,12264221.76,11522123.07,11522123.07,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3501707&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,5310862.84,5625036.28,4822064.29,4549185.95,4549185.95,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3501707&no_anexo=RREO-Anexo%2002&co_poder=E
Comunicações,295000.00,315925.35,281163.97,253317.76,253317.76,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3501707&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,1130924.35,164730.72,98209.37,90627.99,90627.99,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3501707&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,569548.00,748373.79,379095.76,377057.30,377057.30,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3501707&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,4523697.39,2688421.44,2487995.98,2169600.40,2169600.40,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3501707&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,61381206.40,63578731.21,62593329.30,61286753.08,61286753.08,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3501707&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,5540000.00,4967566.54,4681672.22,4657080.06,4657080.06,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3501707&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,3678800.00,4443420.00,4262254.24,3808563.49,3808563.49,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3501707&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,555000.00,700213.86,608853.03,608853.03,608853.03,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3501707&no_anexo=RREO-Anexo%2002&co_poder=E
Indústria,1008000.00,785031.90,717367.86,708482.80,708482.80,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3501707&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,3700000.00,3700000.00,3658573.23,3658573.23,3658573.23,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3501707&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,8025000.00,10985708.77,10365212.98,9801088.40,9801088.40,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3501707&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,51348346.96,55769472.51,51798208.54,47575226.03,47575226.03,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3501707&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,335320.00,303610.77,282595.29,280290.96,280290.96,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3501707&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,2194000.00,2391115.02,2229957.58,1733641.73,1733641.73,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3501707&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,7685000.00,19614540.11,10596414.35,6322797.72,6322797.72,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3501707&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,170000000.00,189321777.20,172127189.75,159403263.00,159403263.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3501707&no_anexo=RREO-Anexo%2002&co_poder=E
