ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2024,2024-12,Não se aplica,EM EXECUÇÃO,67000,Ministério da Igualdade Racial,810008,MIR - IGUALDADE RACIAL,14,Direitos da cidadania,971166,"Aquisicao equipamentos, mobiliarios e veiculo para o fortalecimento eficaz das politicas publicas de combate ao racismo em Maringa/PR.",158723.0,4115200,MARINGÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,26000,Ministério da Educação,153173,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,12,Educação,973426,"Aquisicao de equipamentos e material permanente para a estruturacao de atividades de ensino, pesquisa, extensao e inovacao do Centro de Tecnologia da UEM.",150718.76,4115200,MARINGÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-07,Não se aplica,PRESTAÇÃO DE CONTAS ENVIADA PARA ANÁLISE,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",550009,DPTO. APOIO E ACOLHIM. AT. EM ALCOOL E DROGAS,08,Assistência social,958260,Aquisicao de veiculo e sistema fotovoltaico para fomentar as acoes de cuidados em prol dos acolhidos na entidade.,150000.0,4115200,MARINGÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,NORMAL,36000,Ministério da Saúde,257001,DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE,10,Saúde,961354,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,199840.0,4115200,MARINGÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-03,TRANSFERENCIA LEGAL,ADIMPLENTE,24000,"Ministério da Ciência, Tecnologia e Inovação",240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,19,Ciência e Tecnologia,1AARFA,APRENDIZAGEM DE MÁQUINA APLICADA A UM SISTEMA DE GÊMEO DIGITAL PARA   DETECÇÃO DE PERDA DE CIRCULAÇÃO DO FLUIDO DE PERFURAÇÃO EM CONSTRUÇÃO DE POÇOS                                                              O PROJETO TEM COMO OBJETIVO O DESENVOLVIMENTO DE UMA FERRAMENTA DE    APRENDIZAGEM DE MÁQUINA FUNCIONAL PARA UM SISTEMA DE GÊMEO DIGITAL QUEDETECTA ZONAS DE PERDA DE CIRCULAÇÃO DO FLUIDO PERFURAÇÃO NOS,2288304.0,4115200,MARINGÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,22000,Ministério da Agricultura e Pecuária,130141,"SUBSECRETARIA DE ORCAMENTO,PLANEJAMENTO E ADM",20,Agricultura,965369,Aquisicao de maquinas e equipamentos.,255793.07,4115200,MARINGÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,PRESTAÇÃO DE CONTAS ENVIADA PARA ANÁLISE,36000,Ministério da Saúde,257001,DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE,10,Saúde,959146,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,399976.0,4115200,MARINGÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,26000,Ministério da Educação,153173,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,12,Educação,972295,"Aquisicao de equipamentos para a melhoria da infraestrutura e para a manutencao da excelencia em pesquisas do NUPELIA  Nucleo de Pesquisas em Limnologia, Ictiologia e Aquicultura da Universidade Estadual de Maringa.",17641.62,4115200,MARINGÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,NORMAL,36000,Ministério da Saúde,257001,DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE,10,Saúde,958967,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,646628.0,4115200,MARINGÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,26000,Ministério da Educação,153173,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,12,Educação,973145,"Aquisicao de materiais de consumo, expediente, pedagogicos e esportivos para atender a demanda da Associacao Norte Paranaense de Audio Comunicacao Infantil - ANPACIN, conforme detalhamento no  Plano de Trabalho.",200000.0,4115200,MARINGÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
