ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2018,1507474,São João de Pirabas,SÃO JOÃO DE PIRABAS - PA,201833390006,HELIO LEITE,,,Emenda Individual - Transferências com Finalidade Definida,Administração,Promoção da produção agropecuária,"400.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
