coletado_em,categoria,subcategoria,ano,periodo,titulo,url_pagina,url_arquivo,arquivo_raw,tamanho_bytes,status_download
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2025,2025-06,Balancete Junho/2025,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Junho_2025.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2025-06_balanco_orcam_junho_2025.pdf,8544,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2025,2025-07,Balancete Julho/2025,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Julho_2025.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2025-07_balanco_orcam_julho_2025.pdf,8719,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2025,2025-08,Balancete Agosto/2025,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Agosto_2025.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2025-08_balanco_orcam_agosto_2025.pdf,8664,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2025,2025-09,Balancete Setembro/2025,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Setembro_2025.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2025-09_balanco_orcam_setembro_2025.pdf,8718,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2025,2025-10,Balancete Outubro/2025,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Outubro_2025.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2025-10_balanco_orcam_outubro_2025.pdf,8685,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2025,2025-11,Balancete Novembro/2025,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Novembro_2025.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2025-11_balanco_orcam_novembro_2025.pdf,8699,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2025,2025-12,Balancete Dezembro/2025,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Dezembro_2025.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2025-12_balanco_orcam_dezembro_2025.pdf,8497,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2024,2024-01,Balancete Janeiro/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Janeiro2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2024-01_balanco_orcam_janeiro2024.pdf,8487,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2024,2024-02,Balancete Fevereiro/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Fevereiro2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2024-02_balanco_orcam_fevereiro2024.pdf,8565,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2024,2024-03,Balancete Março/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Marco2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2024-03_balanco_orcam_marco2024.pdf,8555,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2024,2024-04,Balancete Abril/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Abril2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2024-04_balanco_orcam_abril2024.pdf,8507,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2024,2024-05,Balancete Maio/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_maio_2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2024-05_balanco_orcam_maio_2024.pdf,8534,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2024,2024-06,Balancete Junho/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_junho_2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2024-06_balanco_orcam_junho_2024.pdf,8591,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2024,2024-07,Balancete Julho/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_julho_2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2024-07_balanco_orcam_julho_2024.pdf,8622,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2024,2024-08,Balancete Agosto/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_agosto_2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2024-08_balanco_orcam_agosto_2024.pdf,8632,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2024,2024-09,Balancete Setembro/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Setembro_2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2024-09_balanco_orcam_setembro_2024.pdf,8621,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2024,2024-10,Balancete Outubro/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Outubro_2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2024-10_balanco_orcam_outubro_2024.pdf,8604,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2024,2024-11,Balancete Novembro/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Novembro_2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2024-11_balanco_orcam_novembro_2024.pdf,8658,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2024,2024-12,Balancete Dezembro/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Dezembro_2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2024-12_balanco_orcam_dezembro_2024.pdf,8446,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2023,2023-01,Balancete Janeiro/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Jan2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2023-01_balanco_orcam_jan2023.pdf,8221,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2023,2023-02,Balancete Fevereiro/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Fev2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2023-02_balanco_orcam_fev2023.pdf,8428,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2023,2023-03,Balancete Março/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Mar2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2023-03_balanco_orcam_mar2023.pdf,8438,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2023,2023-04,Balancete Abril/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Abril2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2023-04_balanco_orcam_abril2023.pdf,8439,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2023,2023-05,Balancete Maio/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Maio2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2023-05_balanco_orcam_maio2023.pdf,8442,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2023,2023-06,Balancete Junho/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Junho2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2023-06_balanco_orcam_junho2023.pdf,8419,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2023,2023-07,Balancete Julho/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Julho2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2023-07_balanco_orcam_julho2023.pdf,8433,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2023,2023-08,Balancete Agosto/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Agosto2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2023-08_balanco_orcam_agosto2023.pdf,8433,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2023,2023-09,Balancete Setembro/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Setembro2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2023-09_balanco_orcam_setembro2023.pdf,8427,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2023,2023-10,Balancete Outubro/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Outubro2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2023-10_balanco_orcam_outubro2023.pdf,8473,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2023,2023-11,Balancete Novembro/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Novembro2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2023-11_balanco_orcam_novembro2023.pdf,8587,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2023,2023-12,Balancete Dezembro/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Orcam_Dezembro2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2023-12_balanco_orcam_dezembro2023.pdf,8533,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2022,2022-01,Balancete Janeiro/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_Jan_2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2022-01_balancetes_orcamentarios_jan_2022.pdf,8274,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2022,2022-02,Balancete Fevereiro/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_Fev_2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2022-02_balancetes_orcamentarios_fev_2022.pdf,8295,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2022,2022-03,Balancete Março/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_Mar_2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2022-03_balancetes_orcamentarios_mar_2022.pdf,8323,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2022,2022-04,Balancete Abril/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_Abr_2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2022-04_balancetes_orcamentarios_abr_2022.pdf,8318,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2022,2022-05,Balancete Maio/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_Mai_2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2022-05_balancetes_orcamentarios_mai_2022.pdf,8353,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2022,2022-06,Balancete Junho/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_Jun_2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2022-06_balancetes_orcamentarios_jun_2022.pdf,8391,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2022,2022-07,Balancete Julho/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_Jul_2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2022-07_balancetes_orcamentarios_jul_2022.pdf,8410,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2022,2022-08,Balancete Agosto/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_Ago_2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2022-08_balancetes_orcamentarios_ago_2022.pdf,8388,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2022,2022-09,Balancete Setembro/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_Set_2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2022-09_balancetes_orcamentarios_set_2022.pdf,8426,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2022,2022-10,Balancete Outubro/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_Out_2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2022-10_balancetes_orcamentarios_out_2022.pdf,8440,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2022,2022-11,Balancete Novembro/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_Nov_2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2022-11_balancetes_orcamentarios_nov_2022.pdf,8432,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2022,2022-12,Balancete Dezembro/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_Dez_2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2022-12_balancetes_orcamentarios_dez_2022.pdf,8318,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2021,2021,Balancete 2021,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_2021.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2021_balancetes_orcamentarios_2021.pdf,8376,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2020,2020,Balancete 2020,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_2020.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2020_balancetes_orcamentarios_2020.pdf,8442,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2019,2019,Balancete 2019,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_2019.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2019_balancetes_orcamentarios_2019.pdf,5852,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2018,2018,Balancete 2018,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_2018.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2018_balancetes_orcamentarios_2018.pdf,5771,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2017,2017,Balancete 2017,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_2017.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2017_balancetes_orcamentarios_2017.pdf,5723,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2016,2016,Balancete 2016,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_2016.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2016_balancetes_orcamentarios_2016.pdf,5543,baixado
2026-05-23T14:39:31,orcamento,balancete_orcamentario,2015,2015,Balancete 2015,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balancetes_orcamentarios_2015.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_orcamentario/balancete_orcamentario_2015_balancetes_orcamentarios_2015.pdf,5683,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2026,2026-01,Balancete Janeiro/2026,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Janeiro_2026.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2026-01_balanco_financ_janeiro_2026.pdf,6567,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2026,2026-02,Balancete Fevereiro/2026,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Fevereiro_2026.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2026-02_balanco_financ_fevereiro_2026.pdf,6571,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2026,2026-03,Balancete Março/2026,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Março_2026.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2026-03_balanco_financ_marco_2026.pdf,6579,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2025,2025-01,Balancete Janeiro/2025,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Janeiro_2025.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2025-01_balanco_financ_janeiro_2025.pdf,6558,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2025,2025-02,Balancete Fevereiro/2025,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Fevereiro_2025.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2025-02_balanco_financ_fevereiro_2025.pdf,6601,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2025,2025-03,Balancete Março/2025,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Marco_2025.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2025-03_balanco_financ_marco_2025.pdf,6578,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2025,2025-04,Balancete Abril/2025,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Abril_2025.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2025-04_balanco_financ_abril_2025.pdf,6577,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2025,2025-06,Balancete Junho/2025,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Junho_2025.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2025-06_balanco_financ_junho_2025.pdf,6501,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2025,2025-07,Balancete Julho/2025,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Julho_2025.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2025-07_balanco_financ_julho_2025.pdf,6598,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2025,2025-08,Balancete Agosto/2025,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Agosto_2025.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2025-08_balanco_financ_agosto_2025.pdf,6604,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2025,2025-09,Balancete Setembro/2025,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Setembro_2025.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2025-09_balanco_financ_setembro_2025.pdf,6599,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2025,2025-10,Balancete Outubro/2025,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Outubro_2025.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2025-10_balanco_financ_outubro_2025.pdf,6597,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2025,2025-11,Balancete Novembro/2025,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Novembro_2025.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2025-11_balanco_financ_novembro_2025.pdf,6597,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2025,2025-12,Balancete Dezembro/2025,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Dezembro_2025.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2025-12_balanco_financ_dezembro_2025.pdf,6602,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2024,2024-01,Balancete Janeiro/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Janeiro2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2024-01_balanco_financ_janeiro2024.pdf,6534,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2024,2024-02,Balancete Fevereiro/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Fevereiro2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2024-02_balanco_financ_fevereiro2024.pdf,6591,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2024,2024-03,Balancete Março/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Marco2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2024-03_balanco_financ_marco2024.pdf,6597,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2024,2024-04,Balancete Abril/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Abril2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2024-04_balanco_financ_abril2024.pdf,6562,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2024,2024-05,Balancete Maio/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_maio_2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2024-05_balanco_financ_maio_2024.pdf,6569,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2024,2024-06,Balancete Junho/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_junho_2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2024-06_balanco_financ_junho_2024.pdf,6562,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2024,2024-07,Balancete Julho/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_julho_2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2024-07_balanco_financ_julho_2024.pdf,6567,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2024,2024-08,Balancete Agosto/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_agosto_2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2024-08_balanco_financ_agosto_2024.pdf,6576,baixado
