Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,39666867.00,38367247.63,29201041.59,29201041.59,29201041.59,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103505&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,2642464.00,5229394.04,4582515.89,4582515.89,4582515.89,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103505&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,11356550.00,8989294.00,6669813.26,6669813.26,6669813.26,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103505&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,2711500.00,3306500.00,2780000.32,2780000.32,2780000.32,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103505&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,986500.00,933821.71,547607.14,547607.14,547607.14,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103505&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,365000.00,329000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103505&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,89234111.00,108685224.66,100742797.96,91682797.96,91682797.96,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103505&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,440000.00,824000.00,783043.25,783043.25,783043.25,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103505&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,1177838.00,587838.00,21098.30,21098.30,21098.30,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103505&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,604000.00,44000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103505&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,2269000.00,4414942.00,3437237.80,3437237.80,3437237.80,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103505&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,2122234.00,2065814.00,1685568.93,1685568.93,1685568.93,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103505&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,880000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103505&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,4057440.00,6259440.00,5030974.98,5030974.98,5030974.98,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103505&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,84970988.00,75292727.00,65954842.08,65954842.08,65954842.08,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103505&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,1037487.00,162487.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103505&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,5097021.00,5722090.96,3248847.08,3248847.08,3248847.08,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103505&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,249619000.00,261213821.00,224685388.58,215625388.58,215625388.58,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103505&no_anexo=RREO-Anexo%2002&co_poder=E
