ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2024,2024-06,Não se aplica,EM EXECUÇÃO,22000,Ministério da Agricultura e Pecuária,130141,"SUBSECRETARIA DE ORCAMENTO,PLANEJAMENTO E ADM",-1,Sem informação,956238,Execucao de Obras e Servicos de Engenharia de Estradas Vicinais no Municipio de Brejo/MA,0,2102101,BREJO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-07,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,15,Urbanismo,961773,Pavimentacao de Vias Urbanas em Bloquete no Municipio de Brejo - MA.,834990.59,2102101,BREJO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-06,Não se aplica,NORMAL,51000,Ministério do Esporte,180006,CEF/MINISTERIO DO ESPORTE,27,Desporto e lazer,959894,"Construcao do Espaco Esportivo Comunitario, no municipio de Brejo/MA (Novo PAC)",1462500.0,2102101,BREJO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
