Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,4759500.00,5874296.85,5371647.14,5337282.25,5337282.25,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5209937&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,66000.00,13202.54,13202.54,13202.54,13202.54,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5209937&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,2485500.00,2415149.11,2415023.11,2398350.07,2253034.89,145315.18,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5209937&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,1207000.00,1317241.60,1317241.60,1316791.60,1316791.60,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5209937&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,354000.00,364231.14,364231.14,364231.14,364231.14,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5209937&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,7420.00,564569.04,564296.31,147993.00,147993.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5209937&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,14674840.00,15759589.28,15759589.28,15707252.14,12535000.35,3172251.79,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5209937&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,1225000.00,1642962.39,1642962.39,1642962.39,1642962.39,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5209937&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,522000.00,470211.34,470211.34,470211.34,470211.34,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5209937&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,18000.00,663393.50,663227.00,215145.16,215145.16,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5209937&no_anexo=RREO-Anexo%2002&co_poder=E
Judiciária,195000.00,180707.06,180707.06,180707.06,180707.06,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5209937&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,2400000.00,3097031.11,2335597.38,2077076.05,2032724.85,44351.20,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5209937&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,8655000.00,9235691.48,8948801.52,8948801.52,8456409.63,492391.89,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5209937&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,761700.00,186110.76,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5209937&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,13564397.00,14289417.02,14282856.52,12339119.95,11472898.54,866221.41,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5209937&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,2397500.00,3031608.35,3031608.35,2956566.58,2956566.58,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5209937&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,4707143.00,3675113.67,3631916.81,3626929.34,3626929.34,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5209937&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,58000000.00,62780526.24,60993119.49,57742622.13,53022090.66,4720531.47,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5209937&no_anexo=RREO-Anexo%2002&co_poder=E
