Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,7921774.82,8381422.26,7868860.08,7855818.72,7855818.72,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3205150&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,4008104.25,6387515.86,6093255.14,6093255.14,6093255.14,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3205150&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,1758628.03,3019037.55,2380128.65,2380128.65,2380128.65,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3205150&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,489774.45,1558058.07,1501136.78,1501136.78,1501136.78,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3205150&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,314400.00,451621.70,433791.06,433791.06,433791.06,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3205150&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,12798185.15,28666504.59,22009728.51,22009728.51,22009728.51,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3205150&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,295754.12,295754.12,263674.95,263674.95,263674.95,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3205150&no_anexo=RREO-Anexo%2002&co_poder=E
Essencial à Justiça,410300.00,1107214.35,1060262.59,1060262.59,1060262.59,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3205150&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,1678613.84,704320.53,663347.37,663347.37,663347.37,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3205150&no_anexo=RREO-Anexo%2002&co_poder=E
Indústria,482100.00,518488.59,462703.04,462703.04,462703.04,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3205150&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,2167126.15,1877126.15,1795306.19,1795306.19,1795306.19,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3205150&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,1355128.43,81.65,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3205150&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,1800.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3205150&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,8569560.76,12694816.61,12487923.02,12416073.44,12416073.44,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3205150&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,855050.00,1965828.39,1957342.42,1957342.42,1957342.42,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3205150&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,3003700.00,7785073.46,6528897.54,6528897.54,6528897.54,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3205150&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,46110000.00,75412863.88,65506357.34,65421466.40,65421466.40,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3205150&no_anexo=RREO-Anexo%2002&co_poder=E
