ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2019,3518800,Guarulhos,GUARULHOS - SP,201930260006,DR. SINVAL MALHEIROS,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"10,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3518800,Guarulhos,GUARULHOS - SP,201927990010,ELI CORREA FILHO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"12,00","12,00","12,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3518800,Guarulhos,GUARULHOS - SP,201918080023,JORGE TADEU MUDALEN,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"200.000,00","200.000,00","200.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3518800,Guarulhos,GUARULHOS - SP,201927990002,ELI CORREA FILHO,,,Emenda Individual - Transferências com Finalidade Definida,Direitos da cidadania,"Direitos individuais, coletivos e difusos","200.000,00","200.000,00","200.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3518800,Guarulhos,GUARULHOS - SP,201918080016,JORGE TADEU MUDALEN,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"200.000,00","200.000,00","200.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3518800,Guarulhos,GUARULHOS - SP,201930470004,ANDRES SANCHEZ,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"500.000,00","500.000,00","500.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3518800,Guarulhos,GUARULHOS - SP,201928040008,JUNJI ABE,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"999.998,00","999.998,00","999.998,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3518800,Guarulhos,GUARULHOS - SP,201915680010,GILBERTO NASCIMENTO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"1.000.000,00","1.000.000,00","1.000.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3518800,Guarulhos,GUARULHOS - SP,201931910004,FLAVINHO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"1.000.000,00","900.000,00","900.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3518800,Guarulhos,GUARULHOS - SP,201915680011,GILBERTO NASCIMENTO,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"1.477.500,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
