Ano,DC_Bruta,DC_Contratual,Emprestimos,Emp_Internos,Emp_Externos,Financiamentos,Fin_Internos,Precatorios_Vencidos,Precatorios_Total,Outras_Dividas,Deducoes,Disponibilidade_Caixa_Bruta,RP_Processados,DCL,RCL,DC_pct_RCL,DCL_pct_RCL,Limite_valor,Limite_pct_RCL,Limite_Alerta_valor,Passivo_Atuarial,Fonte_URL
2025,1577165626.37,1577165626.37,0.00,0.00,0.00,1096571850.34,769044536.47,0.00,0.00,0.00,461793283.51,715681087.00,147349915.82,1115372342.86,4797943339.54,32.9800,23.3200,5739004055.45,119.6138,5165103649.90,6373484645.88,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rgf?an_exercicio=2025&in_periodicidade=Q&nr_periodo=3&co_tipo_demonstrativo=RGF&co_poder=E&id_ente=2211001&no_anexo=RGF-Anexo%2002
