Ano,Receitas_Correntes,IPTU,ISS,ITBI,IRRF,Outras_Tributarias,Transferencias_Total,FPM,ICMS,IPVA,FUNDEB,Outras_Transferencias,Receita_Servicos,Receita_Patrimonial,Receita_Contribuicoes,Outras_Correntes,Outros,Fonte_URL
2023,1680008156.69,135506147.41,230803547.79,4617187.02,68988933.68,14773302.92,1020436197.54,92133988.77,630358578.65,22391813.43,92820038.57,179056075.73,1351922.08,109187717.70,62114983.82,32228216.73,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3513504&no_anexo=RREO-Anexo%2003
