Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,32425949.72,40091496.48,39080890.25,39080890.25,39080890.25,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103307&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,3176990.30,2333271.30,2237298.05,2237298.05,2237298.05,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103307&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,12355604.76,12104799.09,11278305.04,11278305.04,11278305.04,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103307&no_anexo=RREO-Anexo%2002&co_poder=E
Ciência e Tecnologia,179760.00,1604.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103307&no_anexo=RREO-Anexo%2002&co_poder=E
Comunicações,50000.00,374976.00,363692.80,363692.80,363692.80,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103307&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,1837934.04,1205803.04,1154611.03,1154611.03,1154611.03,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103307&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,2101864.54,827723.54,790683.45,790683.45,790683.45,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103307&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,106576.33,676.33,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103307&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,187961663.05,213447409.14,209920398.78,209920398.78,209920398.78,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103307&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,5932849.46,7571850.46,7571773.58,7571773.58,7571773.58,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2103307&no_anexo=RREO-Anexo%2002&co_poder=E
