Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,2666400.00,5408057.05,5054317.20,5054317.20,5054317.20,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931509&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1219000.00,775922.70,744645.22,744645.22,744645.22,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931509&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,4004000.00,4246546.51,3730166.16,3730166.16,3730166.16,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931509&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,23000.00,3000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931509&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,1092000.00,2541874.60,2300650.00,2300650.00,2300650.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931509&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,822000.00,162540.00,152491.57,152491.57,152491.57,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931509&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,43918000.00,48692391.17,46782034.03,46214552.22,46214552.22,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931509&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,4403700.00,3249432.16,3212356.88,3212356.88,3212356.88,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931509&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,21000.00,2000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931509&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,3272000.00,2949849.17,2826237.22,2826237.22,2826237.22,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931509&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,855000.00,800.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931509&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,28000.00,46200.00,40000.00,40000.00,40000.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931509&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,16134900.00,21667340.69,19526844.44,19205540.46,19205540.46,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931509&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,735000.00,37500.00,32305.78,32305.78,32305.78,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931509&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,519000.00,1085720.00,969284.18,969284.18,969284.18,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931509&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,9809000.00,8557243.42,8023569.27,8023569.27,8023569.27,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931509&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,89522000.00,99426417.47,93394901.95,92506116.16,92506116.16,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931509&no_anexo=RREO-Anexo%2002&co_poder=E
