ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2026,2026-05,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,15,Urbanismo,997102,"Requalificacao de area urbana no centro no Municipio de Bom Jesus do Galho - MG, contemplando a Praca Dionisio.",974658.0,3107802,BOM JESUS DO GALHO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
