ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2019,5005004,Jardim,JARDIM - CE,201919970024,VICENTINHO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"199.970,00","199.970,00","199.970,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,5005004,Jardim,BOM JARDIM DE MINAS - MG,201936820001,JULIO DELGADO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"249.634,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,5005004,Jardim,BOM JARDIM - RJ,201925100013,OTAVIO LEITE,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"250.000,00","250.000,00","250.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,5005004,Jardim,SILVA JARDIM - RJ,201924970024,CHICO DANGELO,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"250.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,5005004,Jardim,SILVA JARDIM - RJ,201926160020,GLAUBER BRAGA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"499.975,00","499.975,00","499.975,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,5005004,Jardim,JARDIM - MS,201929150012,WALDEMIR MOKA,,,Emenda Individual - Transferências com Finalidade Definida,Agricultura,Promoção da produção agropecuária,"50,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,5005004,Jardim,BOM JARDIM - RJ,201930420010,ALTINEU CORTES,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"500.000,00","500.000,00","500.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,5005004,Jardim,SILVA JARDIM - RJ,201930580025,CABO DACIOLO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"50,00","50,00","50,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,5005004,Jardim,SILVA JARDIM - RJ,201930750003,CLARISSA GAROTINHO,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"50,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,5005004,Jardim,JARDIM - CE,201924370012,CHICO LOPES,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"600.000,00","600.000,00","600.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,5005004,Jardim,SILVA JARDIM - RJ,201929550015,EDUARDO LOPES,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"650.000,00","650.000,00","650.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,5005004,Jardim,SILVA JARDIM - RJ,201929550007,EDUARDO LOPES,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"650.000,00","650.000,00","650.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,5005004,Jardim,BELO JARDIM - PE,201924530005,BRUNO ARAUJO,,,Emenda Individual - Transferências com Finalidade Definida,Assistência social,Assistência comunitária,"1.000.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,5005004,Jardim,BELO JARDIM - PE,201928840001,ARMANDO MONTEIRO,,,Emenda Individual - Transferências com Finalidade Definida,Agricultura,Promoção da produção agropecuária,"1.500.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,5005004,Jardim,BELO JARDIM - PE,201923550002,SILVIO COSTA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"209,00","209,00","209,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,5005004,Jardim,BOM JARDIM - PE,201930320006,ADALBERTO CAVALCANTI,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"2.763.704,00","2.763.704,00","2.763.704,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,5005004,Jardim,BOM JARDIM - PE,201937000002,KAIO MANICOBA,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"3.500.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
