ano,municipio,ibge6,percentual_asps,despesa_saude_total,receita_impostos,despesa_saude_por_hab,pct_transferencias_sus,limite_constitucional_pct,situacao,fase
2017,sorocaba,355220,28.34,328456149.24,1159064086.28,439032020.38,28.19,15,cumprido,previsto
