ano,municipio,ibge6,percentual_asps,despesa_saude_total,receita_impostos,despesa_saude_por_hab,pct_transferencias_sus,limite_constitucional_pct,situacao,fase
2015,sorocaba,355220,27.59,289750134.05,1050204702.20,429272067.52,28.41,15,cumprido,previsto
