ano,municipio,ibge6,percentual_asps,despesa_saude_total,receita_impostos,despesa_saude_por_hab,pct_transferencias_sus,limite_constitucional_pct,situacao,fase
2024,sorocaba,355220,26.55,607239835.12,2287293236.00,865428748.19,59.07,15,cumprido,previsto
