ano,municipio,ibge6,percentual_asps,despesa_saude_total,receita_impostos,despesa_saude_por_hab,pct_transferencias_sus,limite_constitucional_pct,situacao,fase
2022,sorocaba,355220,28.86,529253658.32,1833575244.40,715952885.96,23.26,15,cumprido,previsto
