ano,municipio,ibge6,percentual_asps,despesa_saude_total,receita_impostos,despesa_saude_por_hab,pct_transferencias_sus,limite_constitucional_pct,situacao,fase
2016,sorocaba,355220,30.48,318898121.81,1046317104.82,442823724.14,28.08,15,cumprido,previsto
