ano,municipio,ibge6,percentual_asps,despesa_saude_total,receita_impostos,despesa_saude_por_hab,pct_transferencias_sus,limite_constitucional_pct,situacao,fase
2020,sorocaba,355220,28.70,373495130.40,1301375701.45,547840319.82,33.20,15,cumprido,previsto
