ano,municipio,ibge6,percentual_asps,despesa_saude_total,receita_impostos,despesa_saude_por_hab,pct_transferencias_sus,limite_constitucional_pct,situacao,fase
2021,sorocaba,355220,28.55,450396867.06,1577756808.79,596963342.76,26.40,15,cumprido,previsto
