ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2019,3205002,Serra,SERRA DO NAVIO - AP,201930450015,ANDRE ABDON,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"89.945,00","89.945,00","89.945,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,NATIVIDADE DA SERRA - SP,201928040017,JUNJI ABE,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"120.000,00","120.000,00","120.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,SÃO LOURENÇO DA SERRA - SP,201927990014,ELI CORREA FILHO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"197.663,00","197.663,00","197.663,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,SERRA DOS AIMORÉS - MG,201914030005,LEONARDO MONTEIRO,,,Emenda Individual - Transferências com Finalidade Definida,Educação,Educação básica,"228.912,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,SERRA TALHADA - PE,201912180016,GONZAGA PATRIOTA,,,Emenda Individual - Transferências com Finalidade Definida,Desporto e lazer,Desporto comunitário,"250.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,SERRANIA - MG,201924820007,LUIZ FERNANDO FARIA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"250.000,00","250.000,00","250.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,SERRANIA - MG,201930630012,CAIO NARCIO,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"250.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,PÉ DE SERRA - BA,201934870017,IRMAO LAZARO,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"250.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,SERRA DO SALITRE - MG,201937680023,TENENTE LUCIO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"300.000,00","300.000,00","300.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,FLOR DA SERRA DO SUL - PR,201933090014,NELSON MEURER,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"300.000,00","300.000,00","300.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,SERRANÓPOLIS - GO,201930810022,DANIEL VILELA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"300.000,00","300.000,00","300.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,SERRA PRETA - BA,201930510015,BACELAR,,,Emenda Individual - Transferências com Finalidade Definida,Agricultura,Promoção da produção agropecuária,"350.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,SERRA NEGRA - SP,201937160018,MARCELO SQUASSONI,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"420.774,00","420.774,00","420.774,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,SERRA DE SÃO BENTO - RN,201930490023,ANTONIO JACOME,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"500.000,00","500.000,00","500.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,SERRARIA - PB,201935330007,MARCONDES GADELHA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"60,00","60,00","60,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,SERRARIA - PB,201935330014,MARCONDES GADELHA,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"650.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,TABOÃO DA SERRA - SP,201927970024,BRUNA FURLAN,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"1.000.000,00","1.000.000,00","1.000.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,SERRA TALHADA - PE,201928840004,ARMANDO MONTEIRO,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"1.404.800,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,SERRA TALHADA - PE,201923550021,SILVIO COSTA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"1.835.020,00","400.000,00","400.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3205002,Serra,NOVA SERRANA - MG,201932300002,JAIME MARTINS,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"3.500.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
