arquivo,area,ano,municipio,fonte_url,fonte_arquivo,script_extracao,validado_por,validado_em,sha256_raw,autorizado_por,status,observacao
receitas_sao_bernardo_2024.csv,receita,2024,sao_bernardo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2024_bl6.json,pipelines/extrator_receita.py,retroativo,2026-06-20,b5ec0168279d575f30d29ea72138dc19677c84dd2acc240aeda4ef9f65a4e308,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo extraido; raw SICONFI nao preservado localmente
receitas_sao_bernardo_2025.csv,receita,2025,sao_bernardo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2025_bl6.json,pipelines/extrator_receita.py,retroativo,2026-06-20,1071703f96b0a39387ab7ad21d305475559196be1b1537c1bcdb32314dbbd6bf,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo extraido; raw SICONFI nao preservado localmente
receitas_detalhamento_sao_bernardo_2023.csv,saude,2023,sao_bernardo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2023_bl6.json,pipelines/extrator_rreo.py,retroativo,2026-06-20,e51001ca755e4bfefac670830cec8c3b1852d88a388305f8275c1dae8b353bc3,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo extraido; raw SICONFI nao preservado localmente
receitas_detalhamento_sao_bernardo_2024.csv,saude,2024,sao_bernardo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2024_bl6.json,pipelines/extrator_rreo.py,retroativo,2026-06-20,f6b66fe3765526cf4d8c100e8454b67a3724c86072242fc78d87f18f65e39570,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo extraido; raw SICONFI nao preservado localmente
receitas_detalhamento_sao_bernardo_2025.csv,saude,2025,sao_bernardo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2025_bl6.json,pipelines/extrator_rreo.py,retroativo,2026-06-20,2a8d934ddc6785880c0a1d8150ccd474e33f08135e46b4a0b2c95d46f852d51b,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo extraido; raw SICONFI nao preservado localmente
rreo_seguranca_sao_bernardo_2020.csv,seguranca,2020,sao_bernardo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2020_bl6.json,pipelines/extrator_rreo_seguranca.py,retroativo,2026-06-20,3a3a137412b3f99a7ca45512bed9fbe40f840ee40616c6a22443e7c692f7556d,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo extraido; raw SICONFI nao preservado localmente
rreo_seguranca_sao_bernardo_2021.csv,seguranca,2021,sao_bernardo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2021_bl6.json,pipelines/extrator_rreo_seguranca.py,retroativo,2026-06-20,616f3cfca91fb225256b7bc5c75ff32d54ec0d4bbf86e5b6f2d22c3dae0769d2,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo extraido; raw SICONFI nao preservado localmente
rreo_seguranca_sao_bernardo_2022.csv,seguranca,2022,sao_bernardo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2022_bl6.json,pipelines/extrator_rreo_seguranca.py,retroativo,2026-06-20,a5c89b6eb90819c349a5866c88b0fddcff9ddc20521079ee6ed747be6f98a38c,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo extraido; raw SICONFI nao preservado localmente
rreo_seguranca_sao_bernardo_2023.csv,seguranca,2023,sao_bernardo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2023_bl6.json,pipelines/extrator_rreo_seguranca.py,retroativo,2026-06-20,b06915fcc7830520e7970f50b686c1e3276257eeb3a3ef26d4af6ea154dfd903,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo extraido; raw SICONFI nao preservado localmente
rreo_seguranca_sao_bernardo_2024.csv,seguranca,2024,sao_bernardo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2024_bl6.json,pipelines/extrator_rreo_seguranca.py,retroativo,2026-06-20,6cdd082ac48547ee37a0fa639b4fc9297c0586f85e62baabe9842ea2d412233c,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo extraido; raw SICONFI nao preservado localmente
rreo_seguranca_sao_bernardo_2025.csv,seguranca,2025,sao_bernardo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2025_bl6.json,pipelines/extrator_rreo_seguranca.py,retroativo,2026-06-20,19ee4faf60b0bc261270a0aed7ecee47c45973d4cadfb0543f0c47ccff4579ac,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo extraido; raw SICONFI nao preservado localmente
rreo_transporte_sao_bernardo_2020.csv,transporte,2020,sao_bernardo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2020_bl6.json,pipelines/extrator_rreo_transporte.py,retroativo,2026-06-20,3293b8f3a03d053cd2116692b2f5722b731af14cfffcf589f3d4d7e09d70df0e,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo extraido; raw SICONFI nao preservado localmente
rreo_transporte_sao_bernardo_2021.csv,transporte,2021,sao_bernardo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2021_bl6.json,pipelines/extrator_rreo_transporte.py,retroativo,2026-06-20,e4c21e685bfda4158d947886d6139c540e312869decd5dff076ab746a4dbb5c2,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo extraido; raw SICONFI nao preservado localmente
rreo_transporte_sao_bernardo_2022.csv,transporte,2022,sao_bernardo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2022_bl6.json,pipelines/extrator_rreo_transporte.py,retroativo,2026-06-20,3215ebab6ae2ce5c5f9a355b04caf26e823fede84ccc2b8d372771fab262f6eb,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo extraido; raw SICONFI nao preservado localmente
rreo_transporte_sao_bernardo_2023.csv,transporte,2023,sao_bernardo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2023_bl6.json,pipelines/extrator_rreo_transporte.py,retroativo,2026-06-20,8a65bb363e373f129c350316c48e208afbb60aa2431c51badddd7ce20de620ef,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo extraido; raw SICONFI nao preservado localmente
rreo_transporte_sao_bernardo_2024.csv,transporte,2024,sao_bernardo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2024_bl6.json,pipelines/extrator_rreo_transporte.py,retroativo,2026-06-20,8449d1952cff6e3616a2607a5d31b5193104b1c4f2fdb395e2110b41de59197b,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo extraido; raw SICONFI nao preservado localmente
rreo_transporte_sao_bernardo_2025.csv,transporte,2025,sao_bernardo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2025_bl6.json,pipelines/extrator_rreo_transporte.py,retroativo,2026-06-20,36ea181423084bc75a61ab719804622ae952f98cc41bf5dc4464ac1208b00c93,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo extraido; raw SICONFI nao preservado localmente
