Ano,DC_Bruta,DC_Contratual,Emprestimos,Emp_Internos,Emp_Externos,Financiamentos,Fin_Internos,Precatorios_Vencidos,Precatorios_Total,Outras_Dividas,Deducoes,Disponibilidade_Caixa_Bruta,RP_Processados,DCL,RCL,DC_pct_RCL,DCL_pct_RCL,Limite_valor,Limite_pct_RCL,Limite_Alerta_valor,Passivo_Atuarial,Fonte_URL
2024,325740034.27,325740034.27,24453293.56,24453293.56,0.00,277844324.55,132453773.58,0.00,88025723.94,0.00,490567898.09,523011450.99,22693024.01,-164827863.82,1955416473.75,16.8900,-8.5500,2346499768.50,120.0000,2111849791.65,2395096832.62,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rgf?an_exercicio=2024&in_periodicidade=Q&nr_periodo=3&co_tipo_demonstrativo=RGF&co_poder=E&id_ente=3205200&no_anexo=RGF-Anexo%2002
