ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2014,4127965,Turvo,BARRA DO TURVO - SP,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Assistência social,Assistência comunitária,"100.000,00","100.000,00","100.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,4127965,Turvo,TURVO - PR,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Agricultura,Promoção da produção agropecuária,"195.000,00","195.000,00","195.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,4127965,Turvo,ESPÍRITO SANTO DO TURVO - SP,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"199.115,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,4127965,Turvo,DORES DO TURVO - MG,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"199.920,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,4127965,Turvo,BARRA DO TURVO - SP,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Organização agrária,Ordenamento territorial,"200.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,4127965,Turvo,TURVO - SC,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Agricultura,Promoção da produção agropecuária,"292.500,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,4127965,Turvo,BARRA DO TURVO - SP,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"299.350,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,4127965,Turvo,DORES DO TURVO - MG,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Educação,Educação básica,"400.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,4127965,Turvo,TURVO - SC,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Comércio e serviços,Turismo,"487.500,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,4127965,Turvo,DORES DO TURVO - MG,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"493.100,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,4127965,Turvo,TURVO - SC,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"640.050,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
