Categoria,Cod_Conta,Previsto_Inicial,Previsto_Atualizado,Arrecadado_Bimestre,Arrecadado_Acumulado,Fonte_URL
Total de Receitas,TotalReceitas,383991050.00,383991050.00,63217375.88,374545595.28,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3168705&no_anexo=RREO-Anexo%2001
Receitas Exceto Intra-Orçamentárias,ReceitasExcetoIntraOrcamentarias,383991050.00,383991050.00,63217375.88,374545595.28,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3168705&no_anexo=RREO-Anexo%2001
Receitas Correntes,ReceitasCorrentes,348441050.00,348441050.00,63071210.88,364479289.50,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3168705&no_anexo=RREO-Anexo%2001
Receita Tributária,ReceitaTributaria,83222460.00,83222460.00,13165138.54,86384869.65,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3168705&no_anexo=RREO-Anexo%2001
Impostos,Impostos,75213660.00,75213660.00,12324242.33,77327984.20,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3168705&no_anexo=RREO-Anexo%2001
Taxas,Taxas,8008800.00,8008800.00,840896.21,9056885.45,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3168705&no_anexo=RREO-Anexo%2001
Receita de Contribuições,ReceitaDeContribuicoes,9100000.00,9100000.00,1850821.37,8260743.95,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3168705&no_anexo=RREO-Anexo%2001
Receita Patrimonial,ReceitaPatrimonial,5812350.00,5812350.00,1059921.14,8318912.80,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3168705&no_anexo=RREO-Anexo%2001
Transferências Correntes,TransferenciasCorrentes,249240240.00,249240240.00,46673872.38,259779465.16,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3168705&no_anexo=RREO-Anexo%2001
Transferências da União,TransferenciasCorrentesDaUniaoEDeSuasEntidades,115026200.00,115026200.00,23836728.39,108162543.45,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3168705&no_anexo=RREO-Anexo%2001
Transferências dos Estados,TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades,88952040.00,88952040.00,15324105.64,105249799.65,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3168705&no_anexo=RREO-Anexo%2001
Transferências de Outras Inst. Públicas,TransferenciasCorrentesDeOutrasInstituicoesPublicas,43110000.00,43110000.00,7511959.40,46264553.41,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3168705&no_anexo=RREO-Anexo%2001
Outras Receitas Correntes,OutrasReceitasCorrentes,1066000.00,1066000.00,321457.45,1735297.94,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3168705&no_anexo=RREO-Anexo%2001
Receitas de Capital,ReceitasDeCapital,35550000.00,35550000.00,146165.00,10066305.78,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3168705&no_anexo=RREO-Anexo%2001
