Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,4655397.00,6069418.77,5743723.02,5743723.02,5743723.02,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2516607&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,2726636.00,1746838.23,1286379.98,1286379.98,1286379.98,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2516607&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,3170412.00,2617085.10,1745452.26,1745452.26,1745452.26,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2516607&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,840248.00,814866.00,806812.64,806812.64,806812.64,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2516607&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,2314963.00,3334054.00,3104749.34,2628614.34,2628614.34,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2516607&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,2347962.00,1607056.54,1088940.62,1088940.62,1088940.62,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2516607&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,33829202.00,33430163.43,30404007.41,30022836.07,30022836.07,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2516607&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,1048550.00,769550.00,736879.02,736879.02,736879.02,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2516607&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,800000.00,481254.00,249678.39,249678.39,249678.39,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2516607&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,1989407.00,3032065.00,2113450.85,2113450.85,2113450.85,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2516607&no_anexo=RREO-Anexo%2002&co_poder=E
