ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2024,2024-12,Não se aplica,EM EXECUÇÃO,42000,Ministério da Cultura,420028,SEC.DE ART.FEDERATIVA E COMITES DE CULTURA,-1,Sem informação,970985,Apoio e incentivo ao Festival de Musica Regional Autoral denominado 'Nossa Musica' a ser realizado no municipio de Maceio.,0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,NORMAL,30000,Ministério da Justiça e Segurança Pública,200330,SECRETARIA NACIONAL DE SEG. PUBLICA - SENASP,06,Segurança pública,971635,Estruturar o Corpo de Bombeiros Militar de Alagoas por meio de aquisicao de embarcacoes.,200000.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,AGUARDANDO PRESTAÇÃO DE CONTAS,42000,Ministério da Cultura,420048,"SEC.DE FORM.ARTISTICA E CULT,LIVRO E LEITURA",13,Cultura,959486,"Realizar oficinas culturais em unidade da rede publicade ensino, na cidade de Delmiro Gouveia, Alagoas.",200000.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-07,Não se aplica,PRESTAÇÃO DE CONTAS EM ANÁLISE,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",550008,SECRETARIA NAC. DE SEGUR. ALIMENTAR E NUTRIC.,08,Assistência social,963781,"Promover a alimentacao adequada e saudavel e reduzir a inseguranca alimentar e nutricional do publico-alvo, que residem em regioes de alta vulnerabilidade social no municipio de Maceio/AL.",500000.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-06,Não se aplica,EM EXECUÇÃO,42000,Ministério da Cultura,420045,CAIXA ECONOMICA FEDERAL - PAC/PRACAS/MINC,-1,Sem informação,963635,"Implantacao do CEU da Cultura, no Parque Urbano Linear da Grota do Cigano, situado no municipio de Maceio-AL.",0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-06,Não se aplica,EM EXECUÇÃO,42000,Ministério da Cultura,420045,CAIXA ECONOMICA FEDERAL - PAC/PRACAS/MINC,-1,Sem informação,963629,"Implantacao do CEU da Cultura, na Rua Sao Jose, bairro de Nossa Senhora das Dores, situado no municipio de Uniao dos Palmares-AL.",0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,-1,Sem informação,970644,Implantacao do Centro de Controle e de Operacoes  CCO do Transporte Publico coletivo por onibus no Municipio de Maceio.,0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-06,Não se aplica,EM EXECUÇÃO,42000,Ministério da Cultura,420045,CAIXA ECONOMICA FEDERAL - PAC/PRACAS/MINC,-1,Sem informação,963633,"Implantacao do CEU da Cultura, na Rua Sebastiana Izidio de Oliveira, s/n, Canafistula, Arapiraca-AL.",0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,NORMAL,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",550018,SECRETARIA DE INCLUSAO SOCIOECONOMICA,08,Assistência social,967204,"Promover a capacitacao de mulheres em situacao de Vulnerabilidade no Municipio de Maceio, assistida pelo Instituto Amigos da Sopa, localizado no bairro do antares, inscritas no Cadastro Unico de Programas Sociais do Governo Federal - CadUnico, com vistas a empregabilidade ou ao empreendedorismo, possibilitando-lhes inclusao socioeconomica.",200000.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,42000,Ministério da Cultura,420014,SEC.DE FOMENTO E INCENTIVO A CULTURA/MINC,13,Cultura,971524,"Realizar o projeto CULTURAS PERIFERICAS, atraves de oficinas culturais com jovens e adultos, tendo a cultura e a arte como meio para mudanca sociocultural e economico das periferias da regiao metropolitana de Maceio/AL.",100000.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,-1,Sem informação,970643,"Elaboracao de Projeto do corredor de transporte na localidade do bairro Jardim Petropolis, Maceio/AL",0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490021,SUBSECRETARIA DE MULHERES RURAIS/MDA,21,Organização agrária,971066,Prestacao de servicos de assessoramento tecnico e organizacional para implantacao de quintais produtivos e fossas agroecologicas para promover a autonomia economica e seguranca alimentar das mulheres rurais e ampliar o acesso as politicas publicas de apoio a producao e comercializacao de alimentos e a tecnologias sociais.,200000.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-07,Não se aplica,EM EXECUÇÃO,36000,Ministério da Saúde,250107,CEF-PROGRAMAS DO MINISTERIO DA SAUDE,-1,Sem informação,963006,CONSTRUCAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-09,Não se aplica,EM EXECUÇÃO,26000,Ministério da Educação,157241,CEF - PAC/FNDE,-1,Sem informação,967454,"Construcao de Creche de educacao infantil em tempo integral, Bairro Cidade Universitaria, Maceio, AL- PROJETO CRECHE PRE-ESCOLA TIPO 01 DO FNDE.",0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,AGUARDANDO PRESTAÇÃO DE CONTAS,42000,Ministério da Cultura,420028,SEC.DE ART.FEDERATIVA E COMITES DE CULTURA,13,Cultura,970184,"realizacao de festival cultural de artes integradas, de titulo  FESTIVAL DA CULTURA NERD  na cidade de Maceio-AL.",200000.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,PRESTAÇÃO DE CONTAS ENVIADA PARA ANÁLISE,42000,Ministério da Cultura,420029,SECRET.DE CIDADANIA E DIVERSIDADE CULTURAL,13,Cultura,960225,"Realizar oficinas de coral, coco de roda, danca afro, culinaria regional, hip hop e bumba meu boi, na cidade de Maceio/AL.",150000.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,TRANSFERENCIA LEGAL,ADIMPLENTE,24000,"Ministério da Ciência, Tecnologia e Inovação",240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,19,Ciência e Tecnologia,1AAWLC,"TÍTULO:EXPANSÃO E DESENVOLVIMENTO DA INFRAESTRUTURA DE PESQUISA DA    UFAL                                                                  PROMOVER A AMPLIAÇÃO E MODERNIZAÇÃO DA INFRAESTRUTURA DE PESQUISA DA  UFAL POR MEIO DA AQUISIÇÃO DE EQUIPAMENTOS DE MÉDIO E GRANDE PORTE QUEBENEFICIARÃO PESQUISAS E INOVAÇÕES NAS ÁREAS DE QUÍMICA E ENGENHARIA. DESTA FORMA, ESTE PROJETO ESTÁ DIVIDIDO EM 2 SUBPROJETOS, A SABER:",8890122.12,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-06,Não se aplica,AGUARDANDO PRESTAÇÃO DE CONTAS,42000,Ministério da Cultura,420029,SECRET.DE CIDADANIA E DIVERSIDADE CULTURAL,13,Cultura,958666,"Realizacao de etapas no Campeonato Alagoano de Quadrilhas Juninas nos grupos: especial e de acesso nas Regioes: Agreste, Sertao, Baixo Sao Francisco e Litoral Sul, Grande Maceio, Litoral Norte e Zona da Mata; Realizar capacitacao em Maquiagem, Marcador, Customizacao de Figurinos para moradores da comunidade e/ou quadrilheiros; Realizar capacitacao para avaliadores jurados das quadrilhas juninas de Alagoas.",50.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,PRESTAÇÃO DE CONTAS ENVIADA PARA ANÁLISE,42000,Ministério da Cultura,420029,SECRET.DE CIDADANIA E DIVERSIDADE CULTURAL,13,Cultura,961138,"Realizacao do I Festival  do Bumba meu Boi e do Coco de Roda com oficinas e apresentacoes,  promovendo e avivando a Cultura Popular e tradicional no bairro do Jacintinho, Maceio/AL.",200000.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-06,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180006,CEF/MINISTERIO DO ESPORTE,-1,Sem informação,960184,"Construcao do Espaco Esportivo Comunitario, no municipio de Maceio/AL (Novo PAC)",0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,PRESTAÇÃO DE CONTAS ENVIADA PARA ANÁLISE,42000,Ministério da Cultura,344041,FUNDACAO CULTURAL PALMARES,13,Cultura,967040,"Realizacao do projeto intitulado como Angola Janga  em defesa da equidade, por uma educacao antirracista, em que consiste executar nas escolas estaduais de Alagoas oficinas de gastronomia afro-brasileira, danca-afro e de penteados e turbantes, realizacao do Seminario de Intercambio Cultural com a comunidade escolar, exibicao de filmes integrantes do Circuito de Cinema Oju Oba e apresentacao de culminancia cultural qu",350000.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,42000,Ministério da Cultura,420028,SEC.DE ART.FEDERATIVA E COMITES DE CULTURA,-1,Sem informação,972953,"Realizar um Festival da Diversidade Cultural, na cidade de Maceio/AL.",0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-05,Não se aplica,PRESTAÇÃO DE CONTAS ENVIADA PARA ANÁLISE,22000,Ministério da Agricultura e Pecuária,130141,"SUBSECRETARIA DE ORCAMENTO,PLANEJAMENTO E ADM",20,Agricultura,955687,Realizacao de Dois Seminario de Inovacao e Desenvolvimento Agricola  no Municipio de Maceio/AL.,286500.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,AGUARDANDO PRESTAÇÃO DE CONTAS,42000,Ministério da Cultura,420029,SECRET.DE CIDADANIA E DIVERSIDADE CULTURAL,13,Cultura,960233,"Realizar o Festival de Artes TABULEIRO DO MARTINS com Oficinas, Palestras e apresentacoes culturais voltado para a promocao da Cultura Popular e Tradicionais no Municipio de Maceio/AL.",200000.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,65000,Ministério das Mulheres,200457,CAIXA/MMULHERES,06,Segurança pública,969544,Implantacao da Casa da Mulher Brasileira no Municipio de Maceio-AL,95.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,PRESTAÇÃO DE CONTAS ENVIADA PARA ANÁLISE,42000,Ministério da Cultura,420014,SEC.DE FOMENTO E INCENTIVO A CULTURA/MINC,-1,Sem informação,961647,"Realizar o evento a Marcha para Jesus, em dois polos do Estado de Alagoas.",250000.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-05,Não se aplica,EM EXECUÇÃO,53000,Ministério da Integração e do Desenvolvimento Regional,530013,SECRETARIA NACIONAL DE SEGURANCA HIDRICA SNSH,18,Gestão ambiental,958270,"EXECUCAO DO CANAL ADUTOR DO SISTEMA INTEGRADO DE APROVEITAMENTO DOS RECURSOS HIDRICOS PARA O SERTAO ALAGOANO - TrechoV (do km 123,4 ao km 150).1. EXECUCAO DAS OBRAS/SERVICOS DO TRECHO V (km 123,4 ao km 150) DO CANAL DO SERTAO ALAGOANO.2. SERVICOS DE GERENCIAMENTO, SUPERVISAO E FISCALIZACAO DAS OBRAS DO TRECHO V (km 123,4 ao km 150) DO CANAL DO SERTAO ALAGOANO.3. DETALHAMENTO EXECUTIVO DOS PROJETOS DO TRECHO V (km 123",165020096.04,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180073,"SEC NAC ESP AMADOR, ED. LAZER E INC SOCIAL",27,Desporto e lazer,958847,Implementacao e Desenvolvimento do Projeto Escolinha de Futebol em Maceio/AL,200000.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-01,Não se aplica,PRESTAÇÃO DE CONTAS EM COMPLEMENTAÇÃO,65000,Ministério das Mulheres,810012,MMULHERES,14,Direitos da cidadania,954510,"Realizar capacitacoes de mulheres jovens e adultas em situacao de vulnerabilidade social por meio de oficinas atraves do Projeto: Capacita Mulher, na cidade de Maceio/AL.",300000.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,AGUARDANDO PRESTAÇÃO DE CONTAS,42000,Ministério da Cultura,420014,SEC.DE FOMENTO E INCENTIVO A CULTURA/MINC,-1,Sem informação,961674,"Realizar o projeto 'Mais Cultura, Cidadania e Empreendedorismo 2o Edicao, por meio de atividades de formacao e difusao, voltadas para criancas, jovens, adultos residentes no bairro de Petropolis, Maceio/Alagoas.",100000.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-06,Não se aplica,PRESTAÇÃO DE CONTAS ENVIADA PARA ANÁLISE,22000,Ministério da Agricultura e Pecuária,130141,"SUBSECRETARIA DE ORCAMENTO,PLANEJAMENTO E ADM",20,Agricultura,956149,Realizacao da 74 exposicao Agropecuaria e Produtos Derivados de Alagoas - Expoagro 2024,334250.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-05,Não se aplica,EM EXECUÇÃO,36000,Ministério da Saúde,250107,CEF-PROGRAMAS DO MINISTERIO DA SAUDE,10,Saúde,956481,CONSTRUCAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,74403580.28,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,AGUARDANDO PRESTAÇÃO DE CONTAS,51000,Ministério do Esporte,180073,"SEC NAC ESP AMADOR, ED. LAZER E INC SOCIAL",27,Desporto e lazer,959225,Implementacao e Desenvolvimento do Projeto SuperACAO Fase 3 no Municipio de Maceio/AL,199999.7,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-06,Não se aplica,EM EXECUÇÃO,42000,Ministério da Cultura,420045,CAIXA ECONOMICA FEDERAL - PAC/PRACAS/MINC,-1,Sem informação,963631,"Implantacao do CEU da Cultura, no Conjunto Teotonio Vilela, situado no municipio de Rio Largo-AL.",0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-09,Não se aplica,EM EXECUÇÃO,26000,Ministério da Educação,157241,CEF - PAC/FNDE,-1,Sem informação,967432,"Construcao de Escola em Tempo Integral, Bairro Benedito Bentes,  Maceio/AL, para 500 criancas- projeto proprio.",0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,24000,"Ministério da Ciência, Tecnologia e Inovação",240305,COORDENACAO-GERAL DE TRANSFER. VOLUNTARIAS,19,Ciência e Tecnologia,971654,"Implantacao do Centro de Inclusao Digital para Criancas, Adolescentes e Adultos.",500000.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,PRESTAÇÃO DE CONTAS ENVIADA PARA ANÁLISE,42000,Ministério da Cultura,420014,SEC.DE FOMENTO E INCENTIVO A CULTURA/MINC,-1,Sem informação,961652,"Realizar o evento Marcha para Jesus, em Maceio capital do Estado de Alagoas.",200000.0,2704302,MACEIÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
