ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2022,2508109,Lagoa,LAGOA SECA - PB,202237390006,PEDRO CUNHA LIMA,,,Emenda Individual - Transferências com Finalidade Definida,Assistência social,Assistência comunitária,"85.315,00","85.315,00","85.315,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202241310005,SEVERINO PESSOA,,,Emenda Individual - Transferências com Finalidade Definida,Segurança pública,Policiamento,"10,00","10,00","10,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202238390004,NIVALDO ALBUQUERQUE,,,Emenda Individual - Transferências com Finalidade Definida,Educação,Ensino superior,"177.880,13","135.000,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202241310006,SEVERINO PESSOA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"344.442,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202229730016,PAULAO,,,Emenda Individual - Transferências com Finalidade Definida,Direitos da cidadania,"Direitos individuais, coletivos e difusos","45,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202229730012,PAULAO,,,Emenda Individual - Transferências com Finalidade Definida,Educação,Ensino superior,"50,00","50,00","50,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202241740009,TEREZA NELMA,,,Emenda Individual - Transferências com Finalidade Definida,Educação,Ensino superior,"599.994,00","587.752,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202241740006,TEREZA NELMA,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,Assistência comunitária,"619.654,98","15.884,98","9.515,58",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202229730011,PAULAO,,,Emenda Individual - Transferências com Finalidade Definida,Educação,Ensino superior,"699.811,44","47.846,04","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202229730014,PAULAO,,,Emenda Individual - Transferências com Finalidade Definida,Assistência social,Assistência comunitária,"732.022,00","432.022,00","432.022,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202229730009,PAULAO,,,Emenda Individual - Transferências com Finalidade Definida,Cultura,Difusão cultural,"800.000,00","300.000,00","300.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202241740007,TEREZA NELMA,,,Emenda Individual - Transferências com Finalidade Definida,Agricultura,Promoção da produção agropecuária,"850.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202229730013,PAULAO,,,Emenda Individual - Transferências com Finalidade Definida,Educação,Ensino profissional,"1.000.000,00","146.603,94","45.561,94",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,LAGOA GRANDE - PE,202228850013,HUMBERTO COSTA,,,Emenda Individual - Transferências Especiais,Encargos especiais,Outras transferências,"1.000.000,00","1.000.000,00","1.000.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,TRÊS LAGOAS - MS,202271130002,BANCADA DO MATO GROSSO DO SUL,,,Emenda de Bancada,Transporte,Transporte rodoviário,"100,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,LAGOA FORMOSA - MG,202239240004,JUNIO AMARAL,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"1.073.489,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202241740002,TEREZA NELMA,,,Emenda Individual - Transferências com Finalidade Definida,Cultura,Difusão cultural,"175,00","60,00","60,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202229730007,PAULAO,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,Assistência comunitária,"1.968.030,05","19.987,86","15.501,75",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202227260001,ARTHUR LIRA,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,Assistência comunitária,"2.238.350,01","103.161,92","68.543,46",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202225790004,FERNANDO COLLOR,,,Emenda Individual - Transferências com Finalidade Definida,Assistência social,Assistência comunitária,"2.668.315,00","1.968.315,00","1.968.315,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202271030003,BANCADA DE ALAGOAS,,,Emenda de Bancada,Urbanismo,Assistência comunitária,"2.999.754,00","630.708,95","630.708,95",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202241740011,TEREZA NELMA,,,Emenda Individual - Transferências com Finalidade Definida,Direitos da cidadania,"Direitos individuais, coletivos e difusos","3.999.682,00","1.905.000,00","1.905.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202237400006,PEDRO VILELA,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,Assistência comunitária,"7.797.148,37","4.885.470,89","4.866.007,65",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,TRÊS LAGOAS - MS,202271130015,BANCADA DO MATO GROSSO DO SUL,,,Emenda de Bancada,Urbanismo,Assistência comunitária,"1.500,00","3.500,00","3.500,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2508109,Lagoa,ALAGOAS (UF),202271030005,BANCADA DE ALAGOAS,,,Emenda de Bancada,Saúde,Assistência hospitalar e ambulatorial,"22.143.363,00","18.254.734,00","18.254.734,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
