Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"4.415.248,08","4.164.314,77","3.843.236,69","250.933,31","321.078,08",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2019&id_ente=3510609
06.181 - Policiamento,"4.402.404,43","4.153.973,12","3.832.895,04","248.431,31","321.078,08",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2019&id_ente=3510609
06.182 - Defesa Civil,"12.843,65","10.341,65","10.341,65","2.502,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2019&id_ente=3510609
