Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"6.842.899,19","6.575.396,18","6.575.396,18","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2023&id_ente=3510609
06.181 - Policiamento,"6.841.404,94","6.573.901,93","6.573.901,93","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2023&id_ente=3510609
06.182 - Defesa Civil,"1.494,25","1.494,25","1.494,25","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2023&id_ente=3510609
