ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2015,4320800,Soledade,SOLEDADE - RS,201525680023,VILSON COVATTI,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"149.920,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2015,4320800,Soledade,SOLEDADE - RS,201528630013,GIOVANI CHERINI,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"499.850,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
