Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,4406099.62,4944871.83,4918569.87,4878576.07,4002587.15,875988.92,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3529658&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,535600.00,567575.36,561147.27,559688.52,492470.22,67218.30,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3529658&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,805741.86,1093570.22,952978.77,952978.77,880490.98,72487.79,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3529658&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,23000.00,13000.00,9360.00,9360.00,9360.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3529658&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,436500.00,1476206.06,1440237.40,1428637.40,1428637.40,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3529658&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,229563.65,229537.25,225944.06,225842.16,225842.16,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3529658&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,6099300.00,6988704.30,6900338.24,6899938.84,5724991.44,1174947.40,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3529658&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,592000.00,611961.05,605651.71,605651.71,389835.29,215816.42,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3529658&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,521000.00,565950.02,559755.87,554885.92,518398.59,36487.33,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3529658&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,960308.83,960308.83,927730.40,927730.40,829998.70,97731.70,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3529658&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,3038000.00,3105600.00,2933483.24,2932433.24,2932433.24,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3529658&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,276000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3529658&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,5990886.04,7577034.72,7489244.36,7454003.37,6708898.87,745104.50,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3529658&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,503000.00,457036.08,450440.37,438938.12,414394.35,24543.77,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3529658&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,1906000.00,2894835.50,2637701.39,2620312.93,2476110.43,144202.50,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3529658&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,26323000.00,31486191.22,30612582.95,30488977.45,27034448.82,3454528.63,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3529658&no_anexo=RREO-Anexo%2002&co_poder=E
