ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2019,1503606,Itaituba,ITAITUBA - PA,201932600006,JOSE PRIANTE,,,Emenda Individual - Transferências com Finalidade Definida,Defesa nacional,Defesa terrestre,"249.999,28","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,1503606,Itaituba,ITAITUBA - PA,201911420008,ZE GERALDO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"454.100,00","454.100,00","454.100,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,1503606,Itaituba,ITAITUBA - PA,201932140001,FRANCISCO CHAPADINHA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"3.000.000,00","3.000.000,00","3.000.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
