Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,18762550.00,21114313.67,18884590.66,18591507.46,16954697.03,1636810.43,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3301157&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,4210000.00,8556070.00,4627092.32,3585398.51,3585398.51,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3301157&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,5719000.00,6547792.65,5872972.13,5366675.66,5248884.14,117791.52,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3301157&no_anexo=RREO-Anexo%2002&co_poder=E
Comunicações,480000.00,252201.00,232200.00,170616.00,170616.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3301157&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,0.00,548259.98,124129.99,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3301157&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,348000.00,253800.00,176587.80,162968.30,162968.30,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3301157&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,33462000.00,34010622.42,32931273.96,30493301.25,30493301.25,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3301157&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,260900.00,255700.00,240000.00,240000.00,240000.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3301157&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,430000.00,892700.00,777864.55,473899.80,473899.80,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3301157&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,154500.00,500.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3301157&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,3597000.00,3648280.00,3296337.98,3296337.98,3159053.99,137283.99,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3301157&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,6530000.00,10162000.00,9608610.51,9605474.23,9605474.23,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3301157&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,1583750.00,236340.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3301157&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,31278100.00,41424907.95,37970804.80,31759333.34,29318559.99,2440773.35,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3301157&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,1695000.00,1563209.00,1056218.72,1039732.22,1039732.22,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3301157&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,6025000.00,3434900.00,3213346.57,2688717.87,2688717.87,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3301157&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,10055000.00,13511189.71,11633114.84,9520025.17,9520025.17,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3301157&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,124590800.00,146412786.38,130645144.83,116993987.79,112661328.50,4332659.29,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3301157&no_anexo=RREO-Anexo%2002&co_poder=E
