ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2017,2803302,Japaratuba,JAPARATUBA - SE,S/I,Sem informação,,,Emenda de Relator,Saúde,Administração geral,"33,00","33,00","33,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,2803302,Japaratuba,JAPARATUBA - SE,S/I,Sem informação,,,Emenda de Relator,Urbanismo,infra-estrutura urbana,"2.469.700,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
