Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"10.657.570,51","10.078.957,31","10.061.692,41","578.613,20","17.264,90",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2019&id_ente=3551009
06.181 - Policiamento,"10.657.570,51","10.078.957,31","10.061.692,41","578.613,20","17.264,90",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2019&id_ente=3551009
