Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"25.098.373,12","20.820.699,49","18.361.008,65","4.277.673,63","2.459.690,84",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2023&id_ente=3551009
06.181 - Policiamento,"25.082.076,12","20.804.402,49","18.357.863,65","4.277.673,63","2.446.538,84",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2023&id_ente=3551009
06.182 - Defesa Civil,"16.297,00","16.297,00","3.145,00","0,00","13.152,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2023&id_ente=3551009
