Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"9.831.570,49","9.570.264,49","8.992.524,60","261.306,00","577.739,89",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2020&id_ente=3551009
06.181 - Policiamento,"9.831.570,49","9.570.264,49","8.992.524,60","261.306,00","577.739,89",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2020&id_ente=3551009
