Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"30.726.837,01","28.908.775,59","22.289.847,71","1.818.061,42","6.618.927,88",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3551009
06.181 - Policiamento,"30.711.405,01","28.900.675,59","22.281.747,71","1.810.729,42","6.618.927,88",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3551009
06.182 - Defesa Civil,"7.332,00","0,00","0,00","7.332,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3551009
06.183 - Informação e Inteligência,"8.100,00","8.100,00","8.100,00","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3551009
