Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"37.340.209,77","35.971.425,59","28.661.382,20","1.368.784,18","7.310.043,39",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3551009
06.181 - Policiamento,"37.189.991,90","35.828.209,29","28.528.610,67","1.361.782,61","7.299.598,62",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3551009
06.182 - Defesa Civil,"147.927,08","141.218,51","131.963,53","6.708,57","9.254,98",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3551009
06.183 - Informação e Inteligência,"2.290,79","1.997,79","808,00","293,00","1.189,79",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3551009
