Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"11.116.806,78","10.322.687,05","10.322.687,05","794.119,73","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3551009
06.181 - Policiamento,"11.116.806,78","10.322.687,05","10.322.687,05","794.119,73","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3551009
