ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2017,3139300,Manga,GOVERNADOR MANGABEIRA - BA,S/I,Sem informação,,,Emenda de Relator,Saúde,Administração geral,"20,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,3139300,Manga,MANGA - MG,S/I,Sem informação,,,Emenda de Relator,Urbanismo,infra-estrutura urbana,"245.850,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,3139300,Manga,MANGA - MG,S/I,Sem informação,,,Emenda de Relator,Saúde,Administração geral,"267.000,00","267.000,00","267.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,3139300,Manga,MANGARATIBA - RJ,201713100011,BENEDITA DA SILVA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"299.800,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,3139300,Manga,MANGARATIBA - RJ,201735730013,LUIZ SERGIO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Administração geral,"450.000,00","450.000,00","450.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,3139300,Manga,SÃO RAIMUNDO DAS MANGABEIRAS - MA,201737580004,RUBENS PEREIRA JUNIOR,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Administração geral,"800.000,00","800.000,00","800.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,3139300,Manga,MANGARATIBA - RJ,S/I,Sem informação,,,Emenda de Relator,Saúde,Administração geral,"100,00","100,00","100,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,3139300,Manga,SÃO RAIMUNDO DAS MANGABEIRAS - MA,S/I,Sem informação,,,Emenda de Relator,Agricultura,Promoção da produção agropecuária,"1.267.500,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,3139300,Manga,LAVRAS DA MANGABEIRA - CE,S/I,Sem informação,,,Emenda de Relator,Saúde,Administração geral,"2.150.000,00","2.150.000,00","2.150.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,3139300,Manga,MANGARATIBA - RJ,201730400002,ALEXANDRE VALLE,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Administração geral,"300,00","300,00","300,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
