ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2025,2025-11,Não se aplica,EM EXECUÇÃO,58000,Ministério da Pesca e Aquicultura,580003,"COORD-GERAL DE ORC,FINANCAS E CONTAB.",20,Agricultura,977211,"A Aquishow Brasil, e um evento da aquicultura nacional com feira e exposicao de produtos e servicos, palestras, paineis, torneios e premiacoes que reune todos os elos da cadeia produtiva da aquicultura brasileira, em especial a tilapicultura, para discutir os mais diversos assuntos ligados a elas, com o objetivo de aperfeicoar praticas de producao e seu desenvolvimento sustentavel, aproximar produtores de novas tecni",200000.0,3114402,CARMO DO RIO CLARO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
