Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,6481498.18,15109863.69,14091374.83,13960388.56,13960388.56,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3200508&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,659400.00,3385329.63,2194541.76,1770482.76,1770482.76,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3200508&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,2473200.00,3282332.17,2730516.54,2677878.13,2677878.13,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3200508&no_anexo=RREO-Anexo%2002&co_poder=E
Ciência e Tecnologia,3000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3200508&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,464800.00,594152.34,258828.57,258828.57,258828.57,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3200508&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,136800.00,897191.50,880837.76,664532.54,664532.54,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3200508&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,9596201.72,13008596.22,12526070.90,12372309.65,12372309.65,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3200508&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,266000.00,58144.84,58113.89,58113.89,58113.89,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3200508&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,464000.00,581590.00,568025.77,568025.77,568025.77,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3200508&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,259800.00,712043.50,678678.06,581508.42,581508.42,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3200508&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,6000.00,151612.65,151412.65,151412.65,151412.65,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3200508&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1458000.00,1659200.00,1635039.17,1615039.17,1615039.17,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3200508&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,1616600.00,1171355.10,1171026.53,1171026.53,1171026.53,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3200508&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,500000.00,180.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3200508&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,282800.00,7850.00,7715.40,7715.40,7715.40,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3200508&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,8286000.00,14995550.74,14188210.62,13659567.34,13659567.34,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3200508&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,23500.00,174829.20,111817.20,111817.20,111817.20,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3200508&no_anexo=RREO-Anexo%2002&co_poder=E
Trabalho,384100.10,590596.87,590537.76,590537.76,590537.76,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3200508&no_anexo=RREO-Anexo%2002&co_poder=E
