ano,data_sessao,numero_sessao,tipo_sessao,numero_pl,tipo_pl,ementa,resultado_geral,vereador,partido,voto
2026,23/06/2026,22,Ordinária,Requerimento Nº 592/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO INFORMAÇÕES SOBRE O RECAPEAMENTO DA RUA ITELA FERRO SOLDERA, NO BAIRRO BALNEÁRIO TROPICAL, EM RAZÃO DAS CONDIÇÕES PRECÁRIAS DO PAVIMENTO AO LONGO DE TODA A SUA EXTENSÃO.”",Aprovado,ANDERSON HENRIQUE,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 592/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO INFORMAÇÕES SOBRE O RECAPEAMENTO DA RUA ITELA FERRO SOLDERA, NO BAIRRO BALNEÁRIO TROPICAL, EM RAZÃO DAS CONDIÇÕES PRECÁRIAS DO PAVIMENTO AO LONGO DE TODA A SUA EXTENSÃO.”",Aprovado,CARLOS KUKA,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 592/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO INFORMAÇÕES SOBRE O RECAPEAMENTO DA RUA ITELA FERRO SOLDERA, NO BAIRRO BALNEÁRIO TROPICAL, EM RAZÃO DAS CONDIÇÕES PRECÁRIAS DO PAVIMENTO AO LONGO DE TODA A SUA EXTENSÃO.”",Aprovado,NECO VIEIRA,,Ausente
2026,23/06/2026,22,Ordinária,Requerimento Nº 592/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO INFORMAÇÕES SOBRE O RECAPEAMENTO DA RUA ITELA FERRO SOLDERA, NO BAIRRO BALNEÁRIO TROPICAL, EM RAZÃO DAS CONDIÇÕES PRECÁRIAS DO PAVIMENTO AO LONGO DE TODA A SUA EXTENSÃO.”",Aprovado,DOUGLAS GUARITA,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 592/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO INFORMAÇÕES SOBRE O RECAPEAMENTO DA RUA ITELA FERRO SOLDERA, NO BAIRRO BALNEÁRIO TROPICAL, EM RAZÃO DAS CONDIÇÕES PRECÁRIAS DO PAVIMENTO AO LONGO DE TODA A SUA EXTENSÃO.”",Aprovado,FABIO DA VAN,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 592/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO INFORMAÇÕES SOBRE O RECAPEAMENTO DA RUA ITELA FERRO SOLDERA, NO BAIRRO BALNEÁRIO TROPICAL, EM RAZÃO DAS CONDIÇÕES PRECÁRIAS DO PAVIMENTO AO LONGO DE TODA A SUA EXTENSÃO.”",Aprovado,FABIO VALADÃO,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 592/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO INFORMAÇÕES SOBRE O RECAPEAMENTO DA RUA ITELA FERRO SOLDERA, NO BAIRRO BALNEÁRIO TROPICAL, EM RAZÃO DAS CONDIÇÕES PRECÁRIAS DO PAVIMENTO AO LONGO DE TODA A SUA EXTENSÃO.”",Aprovado,FLÁVIO XAVIER,PODE,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 592/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO INFORMAÇÕES SOBRE O RECAPEAMENTO DA RUA ITELA FERRO SOLDERA, NO BAIRRO BALNEÁRIO TROPICAL, EM RAZÃO DAS CONDIÇÕES PRECÁRIAS DO PAVIMENTO AO LONGO DE TODA A SUA EXTENSÃO.”",Aprovado,HELDER PEREIRA,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 592/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO INFORMAÇÕES SOBRE O RECAPEAMENTO DA RUA ITELA FERRO SOLDERA, NO BAIRRO BALNEÁRIO TROPICAL, EM RAZÃO DAS CONDIÇÕES PRECÁRIAS DO PAVIMENTO AO LONGO DE TODA A SUA EXTENSÃO.”",Aprovado,GIBI PROFESSOR,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 592/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO INFORMAÇÕES SOBRE O RECAPEAMENTO DA RUA ITELA FERRO SOLDERA, NO BAIRRO BALNEÁRIO TROPICAL, EM RAZÃO DAS CONDIÇÕES PRECÁRIAS DO PAVIMENTO AO LONGO DE TODA A SUA EXTENSÃO.”",Aprovado,JOSÉ SOARES,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 592/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO INFORMAÇÕES SOBRE O RECAPEAMENTO DA RUA ITELA FERRO SOLDERA, NO BAIRRO BALNEÁRIO TROPICAL, EM RAZÃO DAS CONDIÇÕES PRECÁRIAS DO PAVIMENTO AO LONGO DE TODA A SUA EXTENSÃO.”",Aprovado,LUCAS BARROS,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 592/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO INFORMAÇÕES SOBRE O RECAPEAMENTO DA RUA ITELA FERRO SOLDERA, NO BAIRRO BALNEÁRIO TROPICAL, EM RAZÃO DAS CONDIÇÕES PRECÁRIAS DO PAVIMENTO AO LONGO DE TODA A SUA EXTENSÃO.”",Aprovado,MESSIAS BRITO,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 592/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO INFORMAÇÕES SOBRE O RECAPEAMENTO DA RUA ITELA FERRO SOLDERA, NO BAIRRO BALNEÁRIO TROPICAL, EM RAZÃO DAS CONDIÇÕES PRECÁRIAS DO PAVIMENTO AO LONGO DE TODA A SUA EXTENSÃO.”",Aprovado,SARGENTO CAMARGO,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 591/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE CONTRATOS VIGENTES, DISPONIBILIDADE ORÇAMENTÁRIA E PROCESSOS LICITATÓRIOS RELACIONADOS A SERVIÇOS DE SINALIZAÇÃO VIÁRIA, ACESSIBILIDADE URBANA E MANUTENÇÃO VIÁRIA NO MUNICÍPIO DE PAULÍNIA.”",Aprovado,JUNINHO LALUPE,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 591/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE CONTRATOS VIGENTES, DISPONIBILIDADE ORÇAMENTÁRIA E PROCESSOS LICITATÓRIOS RELACIONADOS A SERVIÇOS DE SINALIZAÇÃO VIÁRIA, ACESSIBILIDADE URBANA E MANUTENÇÃO VIÁRIA NO MUNICÍPIO DE PAULÍNIA.”",Aprovado,TIGUILA PAES,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 591/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE CONTRATOS VIGENTES, DISPONIBILIDADE ORÇAMENTÁRIA E PROCESSOS LICITATÓRIOS RELACIONADOS A SERVIÇOS DE SINALIZAÇÃO VIÁRIA, ACESSIBILIDADE URBANA E MANUTENÇÃO VIÁRIA NO MUNICÍPIO DE PAULÍNIA.”",Aprovado,ALEX EDUARDO,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 591/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE CONTRATOS VIGENTES, DISPONIBILIDADE ORÇAMENTÁRIA E PROCESSOS LICITATÓRIOS RELACIONADOS A SERVIÇOS DE SINALIZAÇÃO VIÁRIA, ACESSIBILIDADE URBANA E MANUTENÇÃO VIÁRIA NO MUNICÍPIO DE PAULÍNIA.”",Aprovado,ANDERSON HENRIQUE,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 591/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE CONTRATOS VIGENTES, DISPONIBILIDADE ORÇAMENTÁRIA E PROCESSOS LICITATÓRIOS RELACIONADOS A SERVIÇOS DE SINALIZAÇÃO VIÁRIA, ACESSIBILIDADE URBANA E MANUTENÇÃO VIÁRIA NO MUNICÍPIO DE PAULÍNIA.”",Aprovado,CARLOS KUKA,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 591/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE CONTRATOS VIGENTES, DISPONIBILIDADE ORÇAMENTÁRIA E PROCESSOS LICITATÓRIOS RELACIONADOS A SERVIÇOS DE SINALIZAÇÃO VIÁRIA, ACESSIBILIDADE URBANA E MANUTENÇÃO VIÁRIA NO MUNICÍPIO DE PAULÍNIA.”",Aprovado,NECO VIEIRA,,Ausente
2026,23/06/2026,22,Ordinária,Requerimento Nº 591/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE CONTRATOS VIGENTES, DISPONIBILIDADE ORÇAMENTÁRIA E PROCESSOS LICITATÓRIOS RELACIONADOS A SERVIÇOS DE SINALIZAÇÃO VIÁRIA, ACESSIBILIDADE URBANA E MANUTENÇÃO VIÁRIA NO MUNICÍPIO DE PAULÍNIA.”",Aprovado,DOUGLAS GUARITA,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 591/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE CONTRATOS VIGENTES, DISPONIBILIDADE ORÇAMENTÁRIA E PROCESSOS LICITATÓRIOS RELACIONADOS A SERVIÇOS DE SINALIZAÇÃO VIÁRIA, ACESSIBILIDADE URBANA E MANUTENÇÃO VIÁRIA NO MUNICÍPIO DE PAULÍNIA.”",Aprovado,FABIO DA VAN,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 591/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE CONTRATOS VIGENTES, DISPONIBILIDADE ORÇAMENTÁRIA E PROCESSOS LICITATÓRIOS RELACIONADOS A SERVIÇOS DE SINALIZAÇÃO VIÁRIA, ACESSIBILIDADE URBANA E MANUTENÇÃO VIÁRIA NO MUNICÍPIO DE PAULÍNIA.”",Aprovado,FABIO VALADÃO,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 591/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE CONTRATOS VIGENTES, DISPONIBILIDADE ORÇAMENTÁRIA E PROCESSOS LICITATÓRIOS RELACIONADOS A SERVIÇOS DE SINALIZAÇÃO VIÁRIA, ACESSIBILIDADE URBANA E MANUTENÇÃO VIÁRIA NO MUNICÍPIO DE PAULÍNIA.”",Aprovado,FLÁVIO XAVIER,PODE,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 591/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE CONTRATOS VIGENTES, DISPONIBILIDADE ORÇAMENTÁRIA E PROCESSOS LICITATÓRIOS RELACIONADOS A SERVIÇOS DE SINALIZAÇÃO VIÁRIA, ACESSIBILIDADE URBANA E MANUTENÇÃO VIÁRIA NO MUNICÍPIO DE PAULÍNIA.”",Aprovado,HELDER PEREIRA,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 591/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE CONTRATOS VIGENTES, DISPONIBILIDADE ORÇAMENTÁRIA E PROCESSOS LICITATÓRIOS RELACIONADOS A SERVIÇOS DE SINALIZAÇÃO VIÁRIA, ACESSIBILIDADE URBANA E MANUTENÇÃO VIÁRIA NO MUNICÍPIO DE PAULÍNIA.”",Aprovado,GIBI PROFESSOR,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 591/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE CONTRATOS VIGENTES, DISPONIBILIDADE ORÇAMENTÁRIA E PROCESSOS LICITATÓRIOS RELACIONADOS A SERVIÇOS DE SINALIZAÇÃO VIÁRIA, ACESSIBILIDADE URBANA E MANUTENÇÃO VIÁRIA NO MUNICÍPIO DE PAULÍNIA.”",Aprovado,JOSÉ SOARES,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 591/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE CONTRATOS VIGENTES, DISPONIBILIDADE ORÇAMENTÁRIA E PROCESSOS LICITATÓRIOS RELACIONADOS A SERVIÇOS DE SINALIZAÇÃO VIÁRIA, ACESSIBILIDADE URBANA E MANUTENÇÃO VIÁRIA NO MUNICÍPIO DE PAULÍNIA.”",Aprovado,LUCAS BARROS,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 591/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE CONTRATOS VIGENTES, DISPONIBILIDADE ORÇAMENTÁRIA E PROCESSOS LICITATÓRIOS RELACIONADOS A SERVIÇOS DE SINALIZAÇÃO VIÁRIA, ACESSIBILIDADE URBANA E MANUTENÇÃO VIÁRIA NO MUNICÍPIO DE PAULÍNIA.”",Aprovado,MESSIAS BRITO,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 591/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE CONTRATOS VIGENTES, DISPONIBILIDADE ORÇAMENTÁRIA E PROCESSOS LICITATÓRIOS RELACIONADOS A SERVIÇOS DE SINALIZAÇÃO VIÁRIA, ACESSIBILIDADE URBANA E MANUTENÇÃO VIÁRIA NO MUNICÍPIO DE PAULÍNIA.”",Aprovado,SARGENTO CAMARGO,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 590/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE AÇÕES DE CAPACITAÇÃO, ORIENTAÇÃO E ACOMPANHAMENTO DAS ASSOCIAÇÕES DE PAIS E MESTRES (APM’S) DA REDE MUNICIPAL DE ENSINO EM RAZÃO DA LEI ORDINÁRIA Nº 4.446/2024.”",Aprovado,JUNINHO LALUPE,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 590/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE AÇÕES DE CAPACITAÇÃO, ORIENTAÇÃO E ACOMPANHAMENTO DAS ASSOCIAÇÕES DE PAIS E MESTRES (APM’S) DA REDE MUNICIPAL DE ENSINO EM RAZÃO DA LEI ORDINÁRIA Nº 4.446/2024.”",Aprovado,TIGUILA PAES,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 590/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE AÇÕES DE CAPACITAÇÃO, ORIENTAÇÃO E ACOMPANHAMENTO DAS ASSOCIAÇÕES DE PAIS E MESTRES (APM’S) DA REDE MUNICIPAL DE ENSINO EM RAZÃO DA LEI ORDINÁRIA Nº 4.446/2024.”",Aprovado,ALEX EDUARDO,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 590/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE AÇÕES DE CAPACITAÇÃO, ORIENTAÇÃO E ACOMPANHAMENTO DAS ASSOCIAÇÕES DE PAIS E MESTRES (APM’S) DA REDE MUNICIPAL DE ENSINO EM RAZÃO DA LEI ORDINÁRIA Nº 4.446/2024.”",Aprovado,ANDERSON HENRIQUE,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 590/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE AÇÕES DE CAPACITAÇÃO, ORIENTAÇÃO E ACOMPANHAMENTO DAS ASSOCIAÇÕES DE PAIS E MESTRES (APM’S) DA REDE MUNICIPAL DE ENSINO EM RAZÃO DA LEI ORDINÁRIA Nº 4.446/2024.”",Aprovado,CARLOS KUKA,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 590/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE AÇÕES DE CAPACITAÇÃO, ORIENTAÇÃO E ACOMPANHAMENTO DAS ASSOCIAÇÕES DE PAIS E MESTRES (APM’S) DA REDE MUNICIPAL DE ENSINO EM RAZÃO DA LEI ORDINÁRIA Nº 4.446/2024.”",Aprovado,NECO VIEIRA,,Ausente
2026,23/06/2026,22,Ordinária,Requerimento Nº 590/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE AÇÕES DE CAPACITAÇÃO, ORIENTAÇÃO E ACOMPANHAMENTO DAS ASSOCIAÇÕES DE PAIS E MESTRES (APM’S) DA REDE MUNICIPAL DE ENSINO EM RAZÃO DA LEI ORDINÁRIA Nº 4.446/2024.”",Aprovado,DOUGLAS GUARITA,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 590/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE AÇÕES DE CAPACITAÇÃO, ORIENTAÇÃO E ACOMPANHAMENTO DAS ASSOCIAÇÕES DE PAIS E MESTRES (APM’S) DA REDE MUNICIPAL DE ENSINO EM RAZÃO DA LEI ORDINÁRIA Nº 4.446/2024.”",Aprovado,FABIO DA VAN,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 590/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE AÇÕES DE CAPACITAÇÃO, ORIENTAÇÃO E ACOMPANHAMENTO DAS ASSOCIAÇÕES DE PAIS E MESTRES (APM’S) DA REDE MUNICIPAL DE ENSINO EM RAZÃO DA LEI ORDINÁRIA Nº 4.446/2024.”",Aprovado,FABIO VALADÃO,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 590/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE AÇÕES DE CAPACITAÇÃO, ORIENTAÇÃO E ACOMPANHAMENTO DAS ASSOCIAÇÕES DE PAIS E MESTRES (APM’S) DA REDE MUNICIPAL DE ENSINO EM RAZÃO DA LEI ORDINÁRIA Nº 4.446/2024.”",Aprovado,FLÁVIO XAVIER,PODE,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 590/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE AÇÕES DE CAPACITAÇÃO, ORIENTAÇÃO E ACOMPANHAMENTO DAS ASSOCIAÇÕES DE PAIS E MESTRES (APM’S) DA REDE MUNICIPAL DE ENSINO EM RAZÃO DA LEI ORDINÁRIA Nº 4.446/2024.”",Aprovado,HELDER PEREIRA,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 590/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE AÇÕES DE CAPACITAÇÃO, ORIENTAÇÃO E ACOMPANHAMENTO DAS ASSOCIAÇÕES DE PAIS E MESTRES (APM’S) DA REDE MUNICIPAL DE ENSINO EM RAZÃO DA LEI ORDINÁRIA Nº 4.446/2024.”",Aprovado,GIBI PROFESSOR,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 590/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE AÇÕES DE CAPACITAÇÃO, ORIENTAÇÃO E ACOMPANHAMENTO DAS ASSOCIAÇÕES DE PAIS E MESTRES (APM’S) DA REDE MUNICIPAL DE ENSINO EM RAZÃO DA LEI ORDINÁRIA Nº 4.446/2024.”",Aprovado,JOSÉ SOARES,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 590/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE AÇÕES DE CAPACITAÇÃO, ORIENTAÇÃO E ACOMPANHAMENTO DAS ASSOCIAÇÕES DE PAIS E MESTRES (APM’S) DA REDE MUNICIPAL DE ENSINO EM RAZÃO DA LEI ORDINÁRIA Nº 4.446/2024.”",Aprovado,LUCAS BARROS,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 590/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE AÇÕES DE CAPACITAÇÃO, ORIENTAÇÃO E ACOMPANHAMENTO DAS ASSOCIAÇÕES DE PAIS E MESTRES (APM’S) DA REDE MUNICIPAL DE ENSINO EM RAZÃO DA LEI ORDINÁRIA Nº 4.446/2024.”",Aprovado,MESSIAS BRITO,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 590/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE AÇÕES DE CAPACITAÇÃO, ORIENTAÇÃO E ACOMPANHAMENTO DAS ASSOCIAÇÕES DE PAIS E MESTRES (APM’S) DA REDE MUNICIPAL DE ENSINO EM RAZÃO DA LEI ORDINÁRIA Nº 4.446/2024.”",Aprovado,SARGENTO CAMARGO,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 589/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE A POLÍTICA DE SEGURANÇA ADOTADA NAS UNIDADES BÁSICAS DE SAÚDE DO MUNICÍPIO, INCLUINDO A DISPONIBILIZAÇÃO DE GUARDAS MUNICIPAIS E VIGILÂNCIA PATRIMONIAL, BEM COMO A SITUAÇÃO ESPECÍFICA DA UBS DO BAIRRO JOÃO ARANHA.”",Aprovado,JUNINHO LALUPE,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 589/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE A POLÍTICA DE SEGURANÇA ADOTADA NAS UNIDADES BÁSICAS DE SAÚDE DO MUNICÍPIO, INCLUINDO A DISPONIBILIZAÇÃO DE GUARDAS MUNICIPAIS E VIGILÂNCIA PATRIMONIAL, BEM COMO A SITUAÇÃO ESPECÍFICA DA UBS DO BAIRRO JOÃO ARANHA.”",Aprovado,TIGUILA PAES,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 589/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE A POLÍTICA DE SEGURANÇA ADOTADA NAS UNIDADES BÁSICAS DE SAÚDE DO MUNICÍPIO, INCLUINDO A DISPONIBILIZAÇÃO DE GUARDAS MUNICIPAIS E VIGILÂNCIA PATRIMONIAL, BEM COMO A SITUAÇÃO ESPECÍFICA DA UBS DO BAIRRO JOÃO ARANHA.”",Aprovado,ALEX EDUARDO,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 589/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE A POLÍTICA DE SEGURANÇA ADOTADA NAS UNIDADES BÁSICAS DE SAÚDE DO MUNICÍPIO, INCLUINDO A DISPONIBILIZAÇÃO DE GUARDAS MUNICIPAIS E VIGILÂNCIA PATRIMONIAL, BEM COMO A SITUAÇÃO ESPECÍFICA DA UBS DO BAIRRO JOÃO ARANHA.”",Aprovado,ANDERSON HENRIQUE,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 589/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE A POLÍTICA DE SEGURANÇA ADOTADA NAS UNIDADES BÁSICAS DE SAÚDE DO MUNICÍPIO, INCLUINDO A DISPONIBILIZAÇÃO DE GUARDAS MUNICIPAIS E VIGILÂNCIA PATRIMONIAL, BEM COMO A SITUAÇÃO ESPECÍFICA DA UBS DO BAIRRO JOÃO ARANHA.”",Aprovado,CARLOS KUKA,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 589/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE A POLÍTICA DE SEGURANÇA ADOTADA NAS UNIDADES BÁSICAS DE SAÚDE DO MUNICÍPIO, INCLUINDO A DISPONIBILIZAÇÃO DE GUARDAS MUNICIPAIS E VIGILÂNCIA PATRIMONIAL, BEM COMO A SITUAÇÃO ESPECÍFICA DA UBS DO BAIRRO JOÃO ARANHA.”",Aprovado,NECO VIEIRA,,Ausente
2026,23/06/2026,22,Ordinária,Requerimento Nº 589/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE A POLÍTICA DE SEGURANÇA ADOTADA NAS UNIDADES BÁSICAS DE SAÚDE DO MUNICÍPIO, INCLUINDO A DISPONIBILIZAÇÃO DE GUARDAS MUNICIPAIS E VIGILÂNCIA PATRIMONIAL, BEM COMO A SITUAÇÃO ESPECÍFICA DA UBS DO BAIRRO JOÃO ARANHA.”",Aprovado,DOUGLAS GUARITA,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 589/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE A POLÍTICA DE SEGURANÇA ADOTADA NAS UNIDADES BÁSICAS DE SAÚDE DO MUNICÍPIO, INCLUINDO A DISPONIBILIZAÇÃO DE GUARDAS MUNICIPAIS E VIGILÂNCIA PATRIMONIAL, BEM COMO A SITUAÇÃO ESPECÍFICA DA UBS DO BAIRRO JOÃO ARANHA.”",Aprovado,FABIO DA VAN,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 589/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE A POLÍTICA DE SEGURANÇA ADOTADA NAS UNIDADES BÁSICAS DE SAÚDE DO MUNICÍPIO, INCLUINDO A DISPONIBILIZAÇÃO DE GUARDAS MUNICIPAIS E VIGILÂNCIA PATRIMONIAL, BEM COMO A SITUAÇÃO ESPECÍFICA DA UBS DO BAIRRO JOÃO ARANHA.”",Aprovado,FABIO VALADÃO,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 589/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE A POLÍTICA DE SEGURANÇA ADOTADA NAS UNIDADES BÁSICAS DE SAÚDE DO MUNICÍPIO, INCLUINDO A DISPONIBILIZAÇÃO DE GUARDAS MUNICIPAIS E VIGILÂNCIA PATRIMONIAL, BEM COMO A SITUAÇÃO ESPECÍFICA DA UBS DO BAIRRO JOÃO ARANHA.”",Aprovado,FLÁVIO XAVIER,PODE,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 589/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE A POLÍTICA DE SEGURANÇA ADOTADA NAS UNIDADES BÁSICAS DE SAÚDE DO MUNICÍPIO, INCLUINDO A DISPONIBILIZAÇÃO DE GUARDAS MUNICIPAIS E VIGILÂNCIA PATRIMONIAL, BEM COMO A SITUAÇÃO ESPECÍFICA DA UBS DO BAIRRO JOÃO ARANHA.”",Aprovado,HELDER PEREIRA,,A favor
2026,23/06/2026,22,Ordinária,Requerimento Nº 589/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE A POLÍTICA DE SEGURANÇA ADOTADA NAS UNIDADES BÁSICAS DE SAÚDE DO MUNICÍPIO, INCLUINDO A DISPONIBILIZAÇÃO DE GUARDAS MUNICIPAIS E VIGILÂNCIA PATRIMONIAL, BEM COMO A SITUAÇÃO ESPECÍFICA DA UBS DO BAIRRO JOÃO ARANHA.”",Aprovado,GIBI PROFESSOR,,A favor
