Ano,DC_Bruta,DC_Contratual,Emprestimos,Financiamentos,Precatorios,Deducoes,DCL,RCL,DC_pct_RCL,DCL_pct_RCL,Limite_valor,Limite_pct_RCL,Limite_Alerta_valor,Passivo_Atuarial,Fonte_URL
2024,447470595.59,442495923.64,238364704.69,0.00,0.00,135135346.10,312335249.49,968667817.51,46.2800,32.3000,1160217381.01,119.7745,1044195642.91,567252734.31,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rgf?an_exercicio=2024&in_periodicidade=Q&nr_periodo=3&co_tipo_demonstrativo=RGF&co_poder=E&id_ente=3556206&no_anexo=RGF-Anexo%2002
