Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"126.381.476,86","123.735.935,33","123.237.821,13","2.645.541,53","498.114,20",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3548708
06.122 - Administração Geral,"3.857.025,19","3.856.497,96","3.856.100,59","527,23","397,37",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3548708
06.181 - Policiamento,"107.563.571,44","105.714.445,88","105.311.855,92","1.849.125,56","402.589,96",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3548708
06.182 - Defesa Civil,"1.179.533,67","1.038.168,17","1.036.959,27","141.365,50","1.208,90",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3548708
06.183 - Informação e Inteligência,"8.373.477,18","7.737.066,77","7.643.148,80","636.410,41","93.917,97",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3548708
