Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"87.041.374,69","85.516.734,71","84.611.526,48","1.524.639,98","905.208,23",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2023&id_ente=3548708
06.122 - Administração Geral,"3.288.480,70","3.279.623,24","3.279.237,91","8.857,46","385,33",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2023&id_ente=3548708
06.181 - Policiamento,"76.228.714,62","75.316.715,63","74.440.715,26","911.998,99","876.000,37",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2023&id_ente=3548708
06.182 - Defesa Civil,"916.505,23","841.324,27","813.005,79","75.180,96","28.318,48",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2023&id_ente=3548708
06.183 - Informação e Inteligência,"1.675.182,01","1.169.458,74","1.169.458,74","505.723,27","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2023&id_ente=3548708
