Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"58.005.831,26","57.626.919,79","55.512.326,41","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3548708
06.122 - Administração Geral,"1.525.501,93","1.512.541,04","1.508.188,51","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3548708
06.181 - Policiamento,"43.450.995,06","43.271.009,16","42.089.146,25","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3548708
06.182 - Defesa Civil,"856.923,23","670.958,55","670.958,55","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3548708
06.183 - Informação e Inteligência,"163.105,90","163.105,90","163.105,90","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3548708
06.999 - Demais Subfunções Segurança Pública,"12.009.305,14","12.009.305,14","11.080.927,20","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3548708
