Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,4206000.00,3751251.28,3744822.29,3744822.29,3744822.29,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2903102&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,111000.00,4500.00,4500.00,4500.00,4500.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2903102&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,1795000.00,1644383.67,1640272.77,1640272.77,1640272.77,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2903102&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,805330.88,999600.12,998917.72,998917.72,998917.72,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2903102&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,234000.00,147162.92,146276.89,146276.89,146276.89,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2903102&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,16232000.00,24506220.34,24142877.86,24142877.86,24142877.86,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2903102&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,3096000.00,2494152.70,2493970.18,2493970.18,2493970.18,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2903102&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,21000.00,1683.00,1683.00,1683.00,1683.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2903102&no_anexo=RREO-Anexo%2002&co_poder=E
Judiciária,201000.00,189495.33,189454.00,189454.00,189454.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2903102&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1535933.80,1534018.80,1406669.71,1182709.71,1182709.71,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2903102&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,300000.00,300000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2903102&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,6137866.20,8441361.41,8418918.43,8418918.43,8418918.43,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2903102&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,5728000.00,7186574.46,7179439.00,7179439.00,7179439.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2903102&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,40403130.88,51200404.03,50367801.85,50143841.85,50143841.85,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2903102&no_anexo=RREO-Anexo%2002&co_poder=E
