Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,22326686.62,29457110.39,21659145.68,21378814.71,18563345.40,2815469.31,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127007&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,3372667.35,3928366.66,1596619.68,1595134.61,1525961.32,69173.29,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127007&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,2304295.00,3213245.29,2475803.17,2473663.17,2360304.75,113358.42,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127007&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,9000.00,2100.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127007&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,487000.00,955500.00,868511.00,868511.00,868511.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127007&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,545144.00,887613.35,767761.29,765591.89,745579.41,20012.48,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127007&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,11427191.30,15476653.04,14166342.17,13962888.31,12849370.71,1113517.60,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127007&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,627000.00,901927.46,856625.65,851851.00,842375.40,9475.60,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127007&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,4914180.00,4914180.00,1241500.62,1241500.62,1191708.33,49792.29,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127007&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,7081798.00,7664298.00,6533408.41,6533408.41,6533408.41,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127007&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,4004002.11,3480302.11,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127007&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,10580862.33,14778804.00,13202272.96,12864438.72,12518494.58,345944.14,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127007&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,7972932.15,10752438.28,4741643.22,4593333.73,4593333.73,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127007&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,223400.00,724900.00,706466.42,697483.78,641925.22,55558.56,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127007&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,75876158.86,97137438.58,68816100.27,67826619.95,63234318.26,4592301.69,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127007&no_anexo=RREO-Anexo%2002&co_poder=E
