ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2017,4310439,Ipê,IPEÚNA - SP,S/I,Sem informação,,,Emenda de Relator,Saúde,Administração geral,"8.000,00","8.000,00","8.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201729080004,EDUARDO AMORIM,,,Emenda Individual - Transferências com Finalidade Definida,Agricultura,Promoção da produção agropecuária,"49.950,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,MUTUÍPE - BA,S/I,Sem informação,,,Emenda de Relator,Saúde,Administração geral,"75.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201729080017,EDUARDO AMORIM,,,Emenda Individual - Transferências com Finalidade Definida,Cultura,Difusão cultural,"10,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,CATUÍPE - RS,201732980008,HEITOR SCHUCH,,,Emenda Individual - Transferências com Finalidade Definida,Educação,Educação básica,"10,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201736910024,JOAO DANIEL,,,Emenda Individual - Transferências com Finalidade Definida,Assistência social,Alimentação e nutrição,"10,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,IPERÓ - SP,S/I,Sem informação,,,Emenda de Relator,Saúde,Administração geral,"100.000,00","100.000,00","100.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201713130005,JOAO BOSCO DA COSTA,,,Emenda Individual - Transferências com Finalidade Definida,Educação,Ensino superior,"114.208,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,ITAPAGIPE - MG,S/I,Sem informação,,,Emenda de Relator,Saúde,Administração geral,"18,00","18,00","18,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),REL. GERAL,RELATOR GERAL,,,Emenda de Comissão,Desporto e lazer,Desporto comunitário,"199.931,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201736910020,JOAO DANIEL,,,Emenda Individual - Transferências com Finalidade Definida,Cultura,Difusão cultural,"20,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201729080010,EDUARDO AMORIM,,,Emenda Individual - Transferências com Finalidade Definida,Direitos da cidadania,"Direitos individuais, coletivos e difusos","20,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201726080003,LAERCIO OLIVEIRA,,,Emenda Individual - Transferências com Finalidade Definida,Ciência e Tecnologia,Tecnologia da informação,"20,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201726000018,VIRGINIO DE CARVALHO,,,Emenda Individual - Transferências com Finalidade Definida,Segurança pública,Policiamento,"217.900,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,CONCEIÇÃO DO JACUÍPE - BA,S/I,Sem informação,,,Emenda de Bancada,Saúde,Saneamento básico urbano,"238.392,86","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,RIACHÃO DO JACUÍPE - BA,S/I,Sem informação,,,Emenda de Relator,Saúde,Administração geral,"25,00","25,00","25,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201729080016,EDUARDO AMORIM,,,Emenda Individual - Transferências com Finalidade Definida,Cultura,"Patrimônio histórico, artístico e arqueológico","250.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201722460005,ANTONIO CARLOS VALADARES,,,Emenda Individual - Transferências com Finalidade Definida,Cultura,"Patrimônio histórico, artístico e arqueológico","250.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,ITAIPÉ - MG,S/I,Sem informação,,,Emenda de Relator,Urbanismo,infra-estrutura urbana,"295.300,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201731000002,FABIO MITIDIERI,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"295.300,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201729080005,EDUARDO AMORIM,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,Assistência comunitária,"299.850,96","275.309,34","363,44",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,IPECAETÁ - BA,S/I,Sem informação,,,Emenda de Relator,Saúde,Administração geral,"30,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201726000019,VIRGINIO DE CARVALHO,,,Emenda Individual - Transferências com Finalidade Definida,Ciência e Tecnologia,Difusão do conhecimento científico e tecnológico,"30,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201736910019,JOAO DANIEL,,,Emenda Individual - Transferências com Finalidade Definida,Indústria,Empregabilidade,"30,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,RIACHÃO DO JACUÍPE - BA,S/I,Sem informação,,,Emenda de Bancada,Saúde,Saneamento básico urbano,"375.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,MUTUÍPE - BA,REL. GERAL,RELATOR GERAL,,,Emenda de Comissão,Agricultura,Promoção da produção agropecuária,"390.020,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201729080014,EDUARDO AMORIM,,,Emenda Individual - Transferências com Finalidade Definida,Cultura,Difusão cultural,"399.150,61","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201730340002,ADELSON BARRETO,,,Emenda Individual - Transferências com Finalidade Definida,Gestão ambiental,Controle ambiental,"420.000,00","7.500,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201726080004,LAERCIO OLIVEIRA,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,Assistência comunitária,"499.981,28","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201713130002,JOAO BOSCO DA COSTA,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,Assistência comunitária,"499.994,07","290.886,21","128.174,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201722460004,ANTONIO CARLOS VALADARES,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,Assistência comunitária,"499.996,34","302.260,67","211.679,16",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,IBIPEBA - BA,201713310005,ALICE PORTUGAL,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"50,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201722460006,ANTONIO CARLOS VALADARES,,,Emenda Individual - Transferências com Finalidade Definida,Educação,Ensino superior,"603.415,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201736910014,JOAO DANIEL,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Administração geral,"619.895,00","89.895,00","89.895,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,SERGIPE (UF),201736930006,JONY MARCOS,,,Emenda Individual - Transferências com Finalidade Definida,Cultura,Difusão cultural,"664.820,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,4310439,Ipê,ITAPAGIPE - MG,201730630009,CAIO NARCIO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"879.956,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
