Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"41.509.109,55","40.896.443,06","40.059.160,69","612.666,49","837.282,37",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3549904
06.181 - Policiamento,"41.509.109,55","40.896.443,06","40.059.160,69","612.666,49","837.282,37",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3549904
