Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"72.116.293,88","72.065.831,80","71.785.057,61","50.462,08","280.774,19",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3549904
06.181 - Policiamento,"72.116.293,88","72.065.831,80","71.785.057,61","50.462,08","280.774,19",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3549904
